cell|id|ticker|alert_date|admit|status|reason|entered|entry_px|stop|target|partial_fired|partial2_fired|final_reason|realized_r|mark_r|gap_through
live_2r_partial_be_trail|12417|INOD|2026-08-07|abstain_float_band_straddles_bar|no_entry|never_crossed_orb_high|False||70.86000000000001||False|False||||False
live_2r_partial_be_trail|12421|MTW|2026-08-07|reject|no_trade|setup:zero_range|False||||False|False||||False
live_2r_partial_be_trail|12416|NET|2026-08-07|admit|settled||True|318.5|304.0|333.5|False|False|stop_hit|-1.0||False
live_2r_partial_be_trail|12424|ONTO|2026-08-07|admit|no_trade|window_out_of_orb|False||282.11||False|False||||False
live_2r_partial_be_trail|12423|PRAA|2026-08-07|reject|no_trade|window_out_of_orb|False||19.909999999999997||False|False||||False
live_2r_partial_be_trail|12422|PSIX|2026-08-07|reject|no_trade|window_out_of_orb|False||36.190000000000005||False|False||||False
live_2r_partial_be_trail|12409|PUBM|2026-08-07|reject|settled||True|17.89|16.25|19.53|False|False|stop_hit|-0.795121951219511||False
live_2r_partial_be_trail|12411|QNST|2026-08-07|admit|settled||True|19.8|18.62|20.98|True|False|stop_hit|0.5895480225988692||False
live_2r_partial_be_trail|12410|TEAM|2026-08-07|admit|settled||True|146.8|139.62|153.98000000000002|True|False|stop_hit|0.3333333333333333||False
live_2r_partial_be_trail|12413|TWLO|2026-08-07|admit|abstain|day0_fill_bar_straddles_stop|True|237.0|230.01999999999998|243.98000000000002|False|False||||False
live_2r_partial_be_trail|12418|WLDN|2026-08-07|reject|settled||True|86.7475|84.1325|89.36250000000001|False|False|stop_hit|-1.0||False
live_2r_partial_be_trail|12426|ABCL|2026-08-10|admit|settled||True|8.96|7.84|10.080000000000002|True|False|stop_hit|1.346130952380951||False
live_2r_partial_be_trail|12428|ACHR|2026-08-10|reject|no_trade|window_out_of_orb|False||6.02||False|False||||False
live_2r_partial_be_trail|12429|NESR|2026-08-10|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||30.990000000000002||False|False||||False
live_2r_partial_be_trail|12425|SLN|2026-08-10|reject|no_entry|never_crossed_orb_high|False||15.5||False|False||||False
live_2r_partial_be_trail|12427|TH|2026-08-10|abstain_float_band_straddles_bar|settled||True|16.09|14.95|17.23|True|False|stop_hit|0.33333333333333337||False
live_2r_partial_be_trail|12430|BW|2026-08-11|admit|settled||True|12.08|10.92|13.24|False|False|stop_hit|-1.0||False
live_2r_partial_be_trail|12432|FRMI|2026-08-11|admit|settled||True|7.24|6.859999999999999|7.620000000000001|False|False|stop_hit|-1.0||False
live_2r_partial_be_trail|12431|RIOT|2026-08-11|admit|no_entry|never_crossed_orb_high|False||22.06||False|False||||False
live_2r_partial_be_trail|12434|RPD|2026-08-11|admit|no_trade|window_out_of_orb|False||12.434999999999999||False|False||||False
live_2r_partial_be_trail|12433|SE|2026-08-11|admit|no_entry|never_crossed_orb_high|False||120.1594||False|False||||False
live_2r_partial_be_trail|12440|ATRO|2026-08-12|admit|settled||True|85.25|73.75|96.75|False|False|stop_hit|-0.2642608695652175||False
live_2r_partial_be_trail|12443|BE|2026-08-12|admit|no_trade|window_out_of_orb|False||230.52||False|False||||False
live_2r_partial_be_trail|12439|BRUN|2026-08-12|reject|no_entry|never_crossed_orb_high|False||19.270000000000003||False|False||||False
live_2r_partial_be_trail|12442|CRWV|2026-08-12|reject|no_trade|window_out_of_orb|False||105.77||False|False||||False
live_2r_partial_be_trail|12435|EROC|2026-08-12|admit|settled||True|13.16|12.34|13.98|True|False|stop_hit|0.4349593495934959||False
live_2r_partial_be_trail|12436|GLBE|2026-08-12|admit|settled||True|42.34|39.67999999999999|45.000000000000014|False|False|stop_hit|-1.0||False
live_2r_partial_be_trail|12441|HRB|2026-08-12|admit|no_trade|window_out_of_orb|False||54.27||False|False||||False
live_2r_partial_be_trail|12444|MRX|2026-08-12|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||60.932||False|False||||False
live_2r_partial_be_trail|12438|NBIS|2026-08-12|admit|settled||True|228.44|207.8|249.07999999999998|True|False|stop_hit|0.3333333333333333||False
live_2r_partial_be_trail|12437|WYFI|2026-08-12|reject|settled||True|28.31|26.210000000000004|30.409999999999993|True|False|stop_hit|0.33333333333333337||False
live_2r_partial_be_trail|12450|BLSH|2026-08-13|reject|no_trade|window_out_of_orb|False||22.660000000000004||False|False||||False
live_2r_partial_be_trail|12447|CGEM|2026-08-13|admit|no_entry|never_crossed_orb_high|False||18.9||False|False||||False
live_2r_partial_be_trail|12446|CRMD|2026-08-13|abstain_float_band_straddles_bar|settled||True|8.75|8.030000000000001|9.469999999999999|False|False|stop_hit|-1.0||False
live_2r_partial_be_trail|12445|HLIT|2026-08-13|admit|settled||True|14.48|12.879999999999999|16.080000000000002|False|False|stop_hit|-1.0||False
live_2r_partial_be_trail|12449|KURA|2026-08-13|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||10.0601||False|False||||False
live_2r_partial_be_trail|12448|OMER|2026-08-13|reject|no_trade|window_out_of_orb|False||15.819999999999997||False|False||||False
live_2r_partial_be_trail|12453|ETON|2026-08-14|admit|settled||True|55.4427|50.577299999999994|60.30810000000001|True|False|stop_hit|1.0069744179992042||False
live_2r_partial_be_trail|12451|HTFL|2026-08-14|admit|settled||True|39.06|33.959999999999994|44.16000000000001|True|False|stop_hit|1.425620915032677||False
live_2r_partial_be_trail|12455|LPTH|2026-08-14|abstain_float_band_straddles_bar|settled||True|14.93|14.010000000000002|15.849999999999998|False|False|stop_hit|-1.0||False
live_2r_partial_be_trail|12456|NMAX|2026-08-14|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||9.54||False|False||||False
live_2r_partial_be_trail|12452|RDDT|2026-08-14|admit|settled||True|176.62|173.38|179.86|True|False|stop_hit|0.3333333333333333||False
live_2r_partial_be_trail|12457|STDN|2026-08-14|abstain_float_band_straddles_bar|no_trade|setup:zero_range|False||||False|False||||False
live_2r_partial_be_trail|12454|VERA|2026-08-14|admit|settled||True|31.29|29.310000000000002|33.269999999999996|False|False|sma_trail_stop|0.1717171717171719||False
live_2r_partial_be_trail|12458|ARGX|2026-08-17|admit|settled||True|936.785|914.235|959.3349999999999|True|False|stop_hit|2.5209164818920966||True
live_2r_partial_be_trail|12459|CBRS|2026-08-17|admit|no_trade|window_out_of_orb|False||217.98||False|False||||False
live_2r_partial_be_trail|12460|AMLX|2026-08-18|admit|settled||True|30.07|27.089999999999996|33.050000000000004|True|False|stop_hit|1.3152125279642037||False
live_2r_partial_be_trail|12461|MRNA|2026-08-19|admit|open_at_horizon||True|120.15|109.85|130.45000000000002|True|False|||1.640129449838186|False
live_2r_partial_be_trail|12462|MRVL|2026-08-19|admit|settled||True|241.53|230.15|252.91|False|False|stop_hit|-1.0||False
live_2r_partial_be_trail|12463|TEM|2026-08-19|reject|no_trade|window_out_of_orb|False||53.66||False|False||||False
live_2r_partial_be_trail|12464|TWST|2026-08-19|admit|no_trade|window_out_of_orb|False||123.5||False|False||||False
live_2r_partial_be_trail|12466|BULL|2026-08-20|admit|no_entry|never_crossed_orb_high|False||8.870000000000001||False|False||||False
live_2r_partial_be_trail|12465|RARE|2026-08-20|admit|no_entry|never_crossed_orb_high|False||26.9||False|False||||False
live_2r_partial_be_trail|12467|SCSC|2026-08-20|reject|no_entry|never_crossed_orb_high|False||62.120000000000005||False|False||||False
live_2r_partial_be_trail|12468|UUUU|2026-08-21|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||14.370000000000001||False|False||||False
live_2r_partial_be_trail|12473|CHRN|2026-08-27|admit|no_trade|window_out_of_orb|False||21.0||False|False||||False
live_2r_partial_be_trail|12469|CRWD|2026-08-27|admit|settled||True|210.99|201.28|220.77000000000004|True|False|stop_hit|0.3357363542739451||False
live_2r_partial_be_trail|12471|DG|2026-08-27|admit|settled||True|127.84|125.35999999999999|130.32000000000002|False|False|stop_hit|-1.0||False
live_2r_partial_be_trail|12470|OKTA|2026-08-27|admit|open_at_horizon||True|167.88|150.51999999999998|185.24|False|False|||0.2972350230414742|False
live_2r_partial_be_trail|12472|VEEV|2026-08-27|admit|no_trade|window_out_of_orb|False||268.48||False|False||||False
live_2r_partial_be_trail|12474|SOLS|2026-08-28|admit|settled||True|66.75|62.69|70.81|False|False|stop_hit|-1.0||False
no_partial_trail_only|10680|BW|2026-05-11|reject|settled||True|16.9999|15.980099999999997||False|False|stop_hit|2.0593253579133104||False
no_partial_trail_only|10682|BZH|2026-05-11|reject|no_entry|never_crossed_orb_high|False||25.11||False|False||||False
no_partial_trail_only|10684|DRTS|2026-05-11|abstain_float_band_straddles_bar|settled||True|9.86|9.18||False|False|stop_hit|0.13235294117647042||False
no_partial_trail_only|10683|MNDY|2026-05-11|admit|settled||True|86.6558|78.7442||False|False|stop_hit|-1.0||False
no_partial_trail_only|10679|MRAM|2026-05-11|admit|settled||True|36.425|31.715000000000003||False|False|stop_hit|-1.0||False
no_partial_trail_only|10681|WYFI|2026-05-11|reject|settled||True|23.7735|21.7265||False|False|stop_hit|-0.6470444553004391||False
no_partial_trail_only|10691|AMBQ|2026-05-12|reject|settled||True|54.02|52.28||False|False|stop_hit|13.473563218390787||False
no_partial_trail_only|10695|AVEX|2026-05-12|abstain_float_band_straddles_bar|settled||True|26.35|24.85||False|False|sma_trail_stop|-0.3066666666666672||False
no_partial_trail_only|10690|HLIT|2026-05-12|reject|settled||True|14.55|13.25||False|False|stop_hit|-1.0||False
no_partial_trail_only|10685|PACS|2026-05-12|reject|settled||True|39.0|38.14||False|False|stop_hit|-1.0||False
no_partial_trail_only|10692|SE|2026-05-12|admit|abstain|day0_fill_bar_straddles_stop|True|94.71|93.04||False|False||||False
no_partial_trail_only|10687|SIBN|2026-05-12|reject|settled||True|13.13|11.249999999999998||False|False|stop_hit|0.6281914893617019||False
no_partial_trail_only|10686|TE|2026-05-12|abstain_float_band_straddles_bar|settled||True|6.51|5.609999999999999||False|False|stop_hit|-1.0||False
no_partial_trail_only|10693|VG|2026-05-12|admit|settled||True|12.68|12.07||False|False|stop_hit|1.0163934426229535||True
no_partial_trail_only|10689|VPG|2026-05-12|abstain_float_band_straddles_bar|settled||True|83.99|80.64999999999999||False|False|stop_hit|-1.0||False
no_partial_trail_only|10694|VSTS|2026-05-12|abstain_float_band_straddles_bar|settled||True|12.05|11.34||False|False|stop_hit|-1.0||False
no_partial_trail_only|10688|ZBRA|2026-05-12|admit|settled||True|256.0|238.0||False|False|stop_hit|-1.0||False
no_partial_trail_only|10697|AIP|2026-05-13|abstain_float_band_straddles_bar|no_entry|never_crossed_orb_high|False||29.32||False|False||||False
no_partial_trail_only|10696|EOSE|2026-05-13|admit|no_entry|never_crossed_orb_high|False||8.569999999999999||False|False||||False
no_partial_trail_only|10706|ARX|2026-05-14|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||13.400000000000002||False|False||||False
no_partial_trail_only|10707|CPA|2026-05-14|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||123.41999999999999||False|False||||False
no_partial_trail_only|10705|CRMD|2026-05-14|abstain_float_band_straddles_bar|settled||True|8.65|8.249999999999998||False|False|stop_hit|-1.0||False
no_partial_trail_only|10700|CSCO|2026-05-14|admit|settled||True|117.55|112.51||False|False|stop_hit|0.9126984126984159||False
no_partial_trail_only|10698|FPS|2026-05-14|admit|no_entry|never_crossed_orb_high|False||43.780300000000004||False|False||||False
no_partial_trail_only|10699|GO|2026-05-14|reject|no_entry|never_crossed_orb_high|False||8.020000000000001||False|False||||False
no_partial_trail_only|10703|KLAR|2026-05-14|abstain_float_band_straddles_bar|settled||True|15.92|14.44||False|False|stop_hit|0.668918918918919||False
no_partial_trail_only|10702|STAA|2026-05-14|admit|no_entry|never_crossed_orb_high|False||31.630000000000003||False|False||||False
no_partial_trail_only|10701|STUB|2026-05-14|reject|settled||True|9.0|7.859999999999999||False|False|stop_hit|0.5780701754385968||False
no_partial_trail_only|10708|VIK|2026-05-14|admit|no_trade|window_out_of_orb|False||88.58||False|False||||False
no_partial_trail_only|10704|VSNT|2026-05-14|admit|settled||True|43.25|41.400000000000006||False|False|stop_hit|-1.0||False
no_partial_trail_only|10710|FIG|2026-05-15|admit|settled||True|22.6199|20.8401||False|False|stop_hit|-0.6275424204966852||False
no_partial_trail_only|10709|GEMI|2026-05-15|reject|no_entry|never_crossed_orb_high|False||6.160099999999999||False|False||||False
no_partial_trail_only|10711|GLOB|2026-05-15|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||34.89999999999999||False|False||||False
no_partial_trail_only|10712|AGYS|2026-05-19|abstain_float_band_straddles_bar|settled||True|94.5229|85.9371||False|False|stop_hit|-1.0||False
no_partial_trail_only|10714|EVTC|2026-05-19|abstain_float_band_straddles_bar|abstain|entry_window_gaps:20_of_29|False||24.400000000000002||False|False||||False
no_partial_trail_only|10713|STC|2026-05-19|abstain_float_band_straddles_bar|abstain|entry_window_gaps:22_of_29|False||68.37000000000002||False|False||||False
no_partial_trail_only|10722|ALAB|2026-05-20|admit|abstain|no_930_bar_for_orb|False||||False|False||||False
no_partial_trail_only|10721|ARM|2026-05-20|admit|no_trade|window_out_of_orb|False||220.35010000000003||False|False||||False
no_partial_trail_only|10719|DYN|2026-05-20|reject|abstain|no_930_bar_for_orb|False||||False|False||||False
no_partial_trail_only|10720|GH|2026-05-20|admit|abstain|no_930_bar_for_orb|False||||False|False||||False
no_partial_trail_only|10715|IBRX|2026-05-20|admit|no_trade|window_out_of_orb|False||8.08||False|False||||False
no_partial_trail_only|10716|IMVT|2026-05-20|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||29.201400000000003||False|False||||False
no_partial_trail_only|10718|SLS|2026-05-20|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||7.829399999999998||False|False||||False
no_partial_trail_only|10717|TATT|2026-05-20|reject|no_trade|window_out_of_orb|False||34.010000000000005||False|False||||False
no_partial_trail_only|10723|INFQ|2026-05-21|admit|settled||True|13.7|13.080000000000002||False|False|stop_hit|3.9677419354838888||True
no_partial_trail_only|10726|QBTS|2026-05-21|admit|settled||True|22.2|21.02||False|False|stop_hit|3.937288135593219||False
no_partial_trail_only|10724|QUBT|2026-05-21|admit|settled||True|10.6|10.040000000000001||False|False|stop_hit|0.7750000000000037||False
no_partial_trail_only|10725|RLAY|2026-05-21|admit|settled||True|15.22|14.38||False|False|stop_hit|-1.0||False
no_partial_trail_only|10727|PPTA|2026-05-22|admit|no_entry|never_crossed_orb_high|False||25.8502||False|False||||False
no_partial_trail_only|10731|ASPI|2026-05-26|reject|settled||True|6.68|6.08||False|False|stop_hit|0.5433333333333344||False
no_partial_trail_only|10729|BTGO|2026-05-26|reject|no_entry|never_crossed_orb_high|False||6.39||False|False||||False
no_partial_trail_only|10735|FUTU|2026-05-26|reject|no_trade|window_out_of_orb|False||90.98000000000002||False|False||||False
no_partial_trail_only|10732|NNE|2026-05-26|reject|settled||True|29.2|27.360000000000003||False|False|stop_hit|-1.0||False
no_partial_trail_only|10733|OKLO|2026-05-26|admit|settled||True|72.1|71.0||False|False|stop_hit|-1.0||False
no_partial_trail_only|10730|PONY|2026-05-26|abstain_float_band_straddles_bar|no_entry|never_crossed_orb_high|False||8.979999999999999||False|False||||False
no_partial_trail_only|10734|POWI|2026-05-26|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||73.75||False|False||||False
no_partial_trail_only|10728|RDW|2026-05-26|admit|settled||True|19.68|18.72||False|False|stop_hit|-0.5822916666666637||False
no_partial_trail_only|10741|ANF|2026-05-27|reject|no_trade|window_out_of_orb|False||78.51000000000002||False|False||||False
no_partial_trail_only|10738|ASTI|2026-05-27|reject|no_trade|window_out_of_orb|False||6.0||False|False||||False
no_partial_trail_only|10740|BBWI|2026-05-27|reject|no_trade|window_out_of_orb|False||19.1||False|False||||False
no_partial_trail_only|10737|CRSR|2026-05-27|abstain_float_band_straddles_bar|abstain|entry_window_gaps:29_of_29|False||8.0036||False|False||||False
no_partial_trail_only|10736|DY|2026-05-27|admit|abstain|entry_window_gaps:29_of_29|False||527.01||False|False||||False
no_partial_trail_only|10739|QFIN|2026-05-27|reject|no_trade|window_out_of_orb|False||12.790000000000001||False|False||||False
no_partial_trail_only|10744|AVAV|2026-05-28|admit|abstain|entry_window_gaps:29_of_29|False||189.76||False|False||||False
no_partial_trail_only|10747|KSS|2026-05-28|reject|no_trade|window_out_of_orb|False||15.02||False|False||||False
no_partial_trail_only|10743|KTOS|2026-05-28|admit|settled||True|64.34|59.019999999999996||False|False|stop_hit|-1.0||False
no_partial_trail_only|10746|PHR|2026-05-28|reject|no_trade|window_out_of_orb|False||10.099999999999998||False|False||||False
no_partial_trail_only|10742|RCAT|2026-05-28|admit|abstain|entry_window_gaps:29_of_29|False||11.4||False|False||||False
no_partial_trail_only|10745|SNOW|2026-05-28|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||224.33||False|False||||False
