src|tag|ticker|alert_date|n_bars|reason|thin_history|open|prior_close|gap_open_pct|adr20_pct|overhead_vol_frac|overhead_vol_frac_60d|overhead_vol_frac_at_prior_close|n_gaps|n_unfilled_gaps|overhead_unfilled_gap_span_adr|inside_unfilled_gap|nearest_overhead_gap_bottom_adr|n_levels|n_qualified|zones_overhead_at_prior_close|zones_cleared|zones_remaining|zones_remaining_in_band|adr_to_next_zone|blue_sky|rmv_15|rmv_tight|base_range_adr|base_gap_max_adr|base_gap_span_adr|base_gap_count_1p0x|tight_v2|label|trailing_high|near_high_frac|open_above_trailing_high|advd20|first_bar|last_prior_bar
prod|cohort|AEHR|2026-06-15|227||0|118.32|108.47|9.08085|12.1573|0.00239438|0.0056273|0.0173116|19|5|0|0||3|3|3|2|1|1|0.241926|0|49.2041|0|1.99488|0.352399|0.358891|0|0|IFFY_AT_FIRST_ZONE|121.8|0.890558|0|1.97455e+08|2025-07-21|2026-06-12
prod|cohort|AERT|2026-06-15|227||0|6.31|5.8|8.7931|11.3987|0.95286|0.0524208|0.961833|5|0|0|0||13|12|12|3|9|6|0.125129|0|100|0|3.93848|0|0|0|0|IFFY_AT_FIRST_ZONE|11.6|0.5|0|106707|2025-07-21|2026-06-12
prod|cohort|AEVA|2026-06-15|227||0|26.77|24.89|7.55323|11.5117|0.0343561|0.126893|0.0524536|11|1|0|0||2|2|2|0|2|2|0.85343|0|50.9221|0|2.4437|0|0|0|0|INTO_SUPPLY|32.7922|0.759022|0|5.07163e+07|2025-07-21|2026-06-12
prod|cohort|AG|2026-06-15|227||0|19.05|17.65|7.93201|5.9385|0.429886|0.800454|0.468916|32|8|2.70498|0|0.00441976|16|10|10|1|9|0|1.82536|0|53.3307|0|4.5972|0.472726|0.472726|0|0|LADDER_CLIMBING|32.035|0.55096|0|2.0751e+08|2025-07-21|2026-06-12
prod|cohort|ALOY|2026-06-15|76||0|16.48|15.22|8.27858|11.8308|0.0918543|0.00319579|0.137985|2|1|1.31306|0|0.871922|1|1|1|0|1|0|5.34437|0|47.6439|0|4.10434|0|0|0|0|CLEARED_NOTHING|26.9|0.565799|0|2.50032e+07|2026-02-25|2026-06-12
prod|cohort|ARIS|2026-06-15|141||0|17.03|15.89|7.17432|5.43624|0.839003|0.62548|0.943093|20|2|0.383455|0|1.97128|15|11|11|0|11|4|1.04775|0|59.2599|0|4.26094|0.397093|0.674756|0|0|CLEARED_NOTHING|24.9|0.638153|0|1.8737e+07|2025-07-21|2026-06-12
prod|cohort|ARQQ|2026-06-15|227||0|14.37|13.6|5.66176|10.1582|0.892455|0.613358|0.93663|14|0|0|0||25|23|23|2|21|3|0.0612443|0|41.4408|0|3.59747|0|0|0|0|IFFY_AT_FIRST_ZONE|62|0.219355|0|8.14831e+06|2025-07-21|2026-06-12
prod|cohort|ASM|2026-06-15|227||0|6.96|6.39|8.92019|6.31076|0.310499|0.37532|0.447523|30|4|0.341508|0|4.18916|13|9|9|2|7|1|1.28635|0|57.541|0|4.60197|0.501012|0.567258|0|0|LADDER_CLIMBING|11.9883|0.53302|0|2.40378e+07|2025-07-21|2026-06-12
prod|cohort|ASST|2026-06-15|227||0|16.33|15.15|7.78878|7.66611|0.601141|0.31707|0.699964|24|6|9.89076|0|38.0789|21|14|14|1|13|2|1.24613|0|28.9134|1|3.6792|0.215533|0.389227|0|1|LADDER_CLIMBING|252|0.060119|0|7.42627e+07|2025-07-21|2026-06-12
prod|cohort|ASTC|2026-06-15|227||0|21|19.01|10.4682|30.9908|0.234382|0.25736|0.265766|13|1|0|0||1|1|1|0|1|0|7.35242|0|24.2671|1|5.26385|4.61166|4.61166|1|0|CLEARED_NOTHING|68.85|0.276107|0|2.29529e+07|2025-07-21|2026-06-12
prod|cohort|ATRO|2026-06-15|227||0|81.61|80|2.0125|5.2996|0.00222041|0.00974816|0.00441128|13|2|0|0||0|0|0|0|0|0||1|95.0176|0|3.36058|0|0|0|0|CLEAR_AIR|83.2417|0.961057|0|4.23563e+07|2025-07-21|2026-06-12
prod|cohort|AUGO|2026-06-15|227||0|65.95|60.89|8.31007|5.82388|0.498741|0.796144|0.595192|29|1|0|0||11|8|8|0|8|0|1.83553|0|65.6401|0|6.15587|0.172066|0.172066|0|0|CLEARED_NOTHING|110.321|0.551935|0|4.72443e+07|2025-07-21|2026-06-12
prod|cohort|AVNW|2026-06-15|227||0|20.91|19.37|7.95044|4.88879|0.733151|0.406445|0.781091|7|1|1.2228|1||18|12|12|1|11|0|2.25631|0|53.4653|0|2.21104|0|0|0|0|INTO_SUPPLY|27.0199|0.716879|0|2.89737e+06|2025-07-21|2026-06-12
prod|cohort|AXTI|2026-06-15|227||0|107.325|97.18|10.4394|14.8279|0.108425|0.220537|0.152613|11|6|0|0||3|2|2|0|2|1|0.997548|0|47.1436|0|3.97491|0|0|0|0|INTO_SUPPLY|143.16|0.678821|0|9.98619e+08|2025-07-21|2026-06-12
prod|cohort|AYA|2026-06-15|29||1|20.5|18.71|9.56708|7.30805|0.177941|0.177941|0.463477|5|2|0|0||2|2|2|0|2|2|0.780963|0|57.3277|0|3.95448|0.133395|0.266473|0|0|INTO_SUPPLY|21.78|0.859045|0|6.54831e+06|2026-05-04|2026-06-12
prod|cohort|BETR|2026-06-15|227||0|27.75|26.51|4.67748|8.38985|0.915332|0.802274|0.941234|8|1|2.94221|0|2.81335|19|15|15|0|15|1|0.957828|0|75.3866|0|2.44958|0|0|0|0|INTO_SUPPLY|94.06|0.281841|0|9.83578e+06|2025-07-21|2026-06-12
prod|cohort|BOT|2026-06-15|24||1|38.83|35.39|9.72026|20.7171|0.148855|0.148855|0.241886|0|0|0|0||2|1|1|0|1|1|1.21326|0|66.295|0|3.14467|0|0|0|0|CLEARED_NOTHING|59|0.599831|0|2.42645e+07|2026-05-11|2026-06-12
prod|cohort|CHRN|2026-06-15|28||1|19.2|18.36|4.57516|14.3882|0.23296|0.23296|0.345149|1|1|0|0||3|3|3|0|3|2|0.412663|0|61.4289|0|3.22522|0.0257585|0.0257585|0|0|INTO_SUPPLY|24|0.765|0|5.36194e+06|2026-05-05|2026-06-12
prod|cohort|CNL|2026-06-15|227||0|14.66|14.08|4.11932|6.26259|0.424571|0.771936|0.477575|21|1|0.239626|0|0.849585|14|12|11|1|10|2|0.250519|0|44.4709|0|4.06015|0.223896|0.44708|0|0|INTO_SUPPLY|21.97|0.640874|0|726861|2025-07-21|2026-06-12
prod|cohort|CTGO|2026-06-15|227||0|18.05|16.51|9.32768|6.40054|0.822905|0.662981|0.961988|16|3|0.655242|0|0.147148|25|18|18|0|18|0|2.64001|0|43.1028|0|4.90171|0.292266|0.292266|0|0|CLEARED_NOTHING|34.38|0.480221|0|7.77148e+06|2025-07-21|2026-06-12
prod|cohort|DGXX|2026-06-15|227||0|6.76|6.24|8.33333|11.4027|0.271289|0.517065|0.317411|13|4|0.0906822|0|0.648657|4|4|4|0|4|1|0.0259463|0|31.8257|0|2.54348|0.0819535|0.0819535|0|0|IFFY_AT_FIRST_ZONE|9.2|0.678261|0|8.39947e+07|2025-07-21|2026-06-12
prod|cohort|DRD|2026-06-15|227||0|25.52|23.47|8.73455|3.58176|0.654276|0.858949|0.775508|55|18|6.42734|0|1.93641|19|15|15|0|15|0|1.89265|0|67.2173|0|5.75835|0.332632|0.804904|0|0|CLEARED_NOTHING|39.37|0.596139|0|6.44347e+06|2025-07-21|2026-06-12
prod|cohort|DUOT|2026-06-15|227||0|12.66|11.68|8.39041|10.9579|0.087107|0.215942|0.115326|7|0|0|0||2|2|2|1|1|0|1.88861|0|31.6747|0|2.224|0.11871|0.168549|0|0|LADDER_CLIMBING|15.28|0.764398|0|8.25101e+06|2025-07-21|2026-06-12
prod|cohort|EGO|2026-06-15|227||0|32.505|30.66|6.01761|4.38673|0.454617|0.459423|0.585978|31|2|0.84157|0|7.85115|18|16|16|2|14|2|0.0544216|0|63.1559|0|4.25979|0.32067|0.515543|0|0|IFFY_AT_FIRST_ZONE|51.16|0.599296|0|6.88092e+07|2025-07-21|2026-06-12
prod|cohort|EH|2026-06-15|227||0|6.91|6.63|4.22323|6.76985|0.979027|0.902736|0.994361|19|3|0.874311|0|2.12058|22|18|18|0|18|0|7.43913|0|31.6472|0|5.64125|0.473159|0.609092|0|0|CLEARED_NOTHING|20.45|0.324205|0|9.40462e+06|2025-07-21|2026-06-12
prod|cohort|ENVX|2026-06-15|227||0|7.09|6.66|6.45646|9.21799|0.671502|0.241962|0.731385|14|1|1.30416|0|4.98452|16|14|14|2|12|2|0.627338|0|29.8493|1|3.46792|0|0|0|1|INTO_SUPPLY|15.91|0.418605|0|5.48695e+07|2025-07-21|2026-06-12
prod|cohort|EXK|2026-06-15|227||0|9.26|8.59|7.79977|5.92756|0.455996|0.544666|0.564014|23|3|0.765178|0|1.69432|16|12|12|1|11|3|0.910926|0|64.1718|0|4.66082|0.327933|0.411036|0|0|INTO_SUPPLY|15.15|0.566997|0|5.59222e+07|2025-07-21|2026-06-12
prod|cohort|EXOD|2026-06-15|227||0|6.35|6.04|5.13245|8.33444|0.972094|0.849655|0.993194|4|0|0|0||32|29|29|0|29|1|1.04868|0|39.2245|0|2.28113|0|0|0|0|CLEARED_NOTHING|39.9248|0.151284|0|496762|2025-07-21|2026-06-12
prod|cohort|FGNX|2026-06-15|212||0|6.8|6.41|6.08424|10.2836|0.831082|0.306379|0.901439|15|4|4.09775|1|9.5097|29|18|18|1|17|3|0.128703|0|30.9613|0|3.65171|0.146912|0.146912|0|0|IFFY_AT_FIRST_ZONE|128.75|0.0497864|0|897980|2025-08-11|2026-06-12
prod|cohort|GPGI|2026-06-15|98||0|13.85|12.8|8.20312|5.30711|0.797174|0.680831|0.854611|7|2|3.59847|0|1.03396|9|9|9|1|8|0|5.1018|0|72.4889|0|2.01492|0.0383917|0.0383917|0|0|LADDER_CLIMBING|25.93|0.493637|0|2.28922e+07|2026-01-23|2026-06-12
prod|cohort|HL|2026-06-15|227||0|16.57|15.29|8.37148|5.08882|0.536415|0.839475|0.556841|28|9|1.77297|1|2.17026|19|12|12|1|11|1|1.23337|0|45.559|0|4.37854|0.379474|0.379474|0|0|INTO_SUPPLY|34.17|0.447469|0|3.02009e+08|2025-07-21|2026-06-12
prod|cohort|HMY|2026-06-15|227||0|17.52|15.86|10.4666|3.96931|0.473736|0.228615|0.69312|64|5|2.30076|0|0.388253|15|12|12|1|11|1|0.388253|0|59.7121|0|5.66555|0.766622|2.30854|0|0|INTO_SUPPLY|26.06|0.608596|0|7.17979e+07|2025-07-21|2026-06-12
prod|cohort|HQ|2026-06-15|59||0|11.62|10.91|6.50779|12.2669|0.544572|0.544572|0.72335|2|0|0|0||8|6|6|0|6|3|0.0456007|0|27.5382|1|2.66257|0|0|0|1|IFFY_AT_FIRST_ZONE|14.65|0.74471|0|2.77544e+06|2026-03-20|2026-06-12
prod|cohort|HYMC|2026-06-15|227||0|28.67|25.76|11.2966|7.31621|0.610967|0.897218|0.67032|24|7|1.42075|0|0.116802|16|11|11|0|11|0|2.665|0|62.2581|0|4.63302|0.398959|0.398959|0|0|CLEARED_NOTHING|58.7299|0.438618|0|5.81822e+07|2025-07-21|2026-06-12
prod|cohort|IAG|2026-06-15|227||0|17.99|16.65|8.04805|4.72984|0.228126|0.321333|0.339174|33|9|0.758022|0|0.123399|14|12|12|2|10|1|0.129275|0|60.6491|0|3.86022|0.46737|0.46737|0|0|IFFY_AT_FIRST_ZONE|24.87|0.669481|0|8.52961e+07|2025-07-21|2026-06-12
prod|cohort|IDR|2026-06-15|227||0|41.5|36.39|14.0423|7.36145|0.292309|0.248589|0.530424|19|5|0.536825|0|0.366612|21|10|10|7|3|0|3.26677|0|51.8874|0|2.725|0.233362|0.233362|0|0|LADDER_CLIMBING|54.7|0.665265|0|7.73883e+06|2025-07-21|2026-06-12
prod|cohort|INFQ|2026-06-15|82||0|14.52|13.42|8.19672|11.818|0.567909|0.609304|0.711173|8|2|0.139862|0|1.09559|7|3|3|0|3|1|0.792552|0|19.8713|1|3.43688|0.119811|0.119811|0|1|INTO_SUPPLY|21.28|0.630639|0|2.74514e+08|2026-02-17|2026-06-12
prod|cohort|IPWR|2026-06-15|227||0|6.47|6.1|6.06557|15.5982|0.40389|0.53524|0.460527|3|0|0|0||3|3|3|0|3|2|0.426079|0|11.2905|1|3.02948|0|0|0|1|INTO_SUPPLY|9.3|0.655914|0|5.57825e+06|2025-07-21|2026-06-12
prod|cohort|JBLU|2026-06-15|227||0|5.34|5.01|6.58683|5.01519|0.144068|0.165429|0.365617|14|1|0.130689|1||17|14|13|6|7|2|0.560096|0|77.5323|0|3.44335|0.309845|0.788458|0|0|INTO_SUPPLY|6.5|0.770769|0|1.23745e+08|2025-07-21|2026-06-12
prod|cohort|LEU|2026-06-15|227||0|170.575|162.58|4.91758|7.05994|0.967087|0.860551|0.987219|9|1|0.249126|0|7.25971|29|21|21|0|21|0|1.57152|0|43.3601|0|4.12988|0|0|0|0|CLEARED_NOTHING|464.25|0.350199|0|1.52256e+08|2025-07-21|2026-06-12
prod|cohort|LII|2026-06-15|227||0|522.69|512.15|2.05799|3.57908|0.417842|0.158138|0.507907|13|1|0|0||16|13|13|2|11|4|0.12348|0|57.0696|0|2.43995|0.19629|0.293189|0|0|IFFY_AT_FIRST_ZONE|689.44|0.742849|0|1.86835e+08|2025-07-21|2026-06-12
prod|cohort|LIXT|2026-06-15|227||0|6.3|6.19|1.77706|13.3343|0.132233|0.457387|0.141888|3|1|0|0||3|1|1|0|1|1|1.42847|0|51.7928|0|1.78824|0|0|0|0|CLEARED_NOTHING|7.51|0.824234|0|1.15239e+06|2025-07-21|2026-06-12
prod|cohort|MMYT|2026-06-15|227||0|46.738|43.15|8.31518|6.1895|0.76961|0.222546|0.854777|8|0|0|0||23|22|22|3|19|3|0.329087|0|84.6671|0|3.03047|0|0|0|0|INTO_SUPPLY|104.99|0.410992|0|4.36345e+07|2025-07-21|2026-06-12
prod|cohort|MUX|2026-06-15|227||0|20.4|18.91|7.87943|5.55021|0.404011|0.70174|0.565393|28|5|1.63393|0|0.220801|16|8|8|1|7|0|1.64046|0|42.2051|0|4.29677|0.178811|0.336484|0|0|LADDER_CLIMBING|29.7|0.6367|0|2.00203e+07|2025-07-21|2026-06-12
prod|cohort|NG|2026-06-15|227||0|8|7.44|7.52688|5.18684|0.695645|0.670402|0.796133|21|3|0.771182|0|0.120497|23|12|12|0|12|2|1.08255|0|63.9278|0|4.2391|0.235403|0.347639|0|0|CLEARED_NOTHING|14.398|0.516738|0|2.03723e+07|2025-07-21|2026-06-12
prod|cohort|NTLA|2026-06-15|227||0|12.78|12.11|5.53262|7.73202|0.560849|0.751169|0.673501|8|1|8.3135|0|4.36168|16|13|13|0|13|4|0.858674|0|44.5972|0|2.60044|0.0816522|0.0816522|0|0|INTO_SUPPLY|28.25|0.428673|0|6.37351e+07|2025-07-21|2026-06-12
prod|cohort|NUAI|2026-06-15|210||0|5.83|5.45|6.97248|13.0047|0.102146|0.0534435|0.143963|12|3|0|0||9|8|8|1|7|3|0.501205|0|47.5159|0|2.99654|0|0|0|0|INTO_SUPPLY|9.445|0.577025|0|3.14447e+07|2025-08-13|2026-06-12
prod|cohort|NVTS|2026-06-15|227||0|25.15|23.39|7.52458|12.2284|0.0591453|0.204287|0.074365|25|5|0|0||4|4|3|1|2|0|2.81911|0|35.9805|0|3.57023|0.588597|1.06923|0|0|LADDER_CLIMBING|34.17|0.684519|0|6.88299e+08|2025-07-21|2026-06-12
prod|cohort|OUST|2026-06-15|227||0|44.1|39.8|10.804|11.9061|0.0329791|0.0931063|0.0866094|18|2|0|0||3|2|2|1|1|1|1.00751|0|39.411|0|1.99609|0.0929954|0.0929954|0|0|LADDER_CLIMBING|49.39|0.805831|0|1.93444e+08|2025-07-21|2026-06-12
prod|cohort|PPTA|2026-06-15|227||0|25.95|24.09|7.72105|6.71709|0.416867|0.640819|0.5733|20|4|0.401587|0|1.97925|17|10|10|1|9|3|0.602381|0|59.8252|0|3.39485|0.178364|0.178364|0|0|INTO_SUPPLY|37.37|0.644635|0|4.57422e+07|2025-07-21|2026-06-12
prod|cohort|PRLB|2026-06-15|227||0|80.51|78.94|1.98885|3.71757|0|0|0.00097922|11|2|0|0||0|0|0|0|0|0||1|58.9475|0|2.72589|0.0376952|0.0376952|0|0|CLEAR_AIR|79.48|0.993206|1|1.44149e+07|2025-07-21|2026-06-12
prod|cohort|PURR|2026-06-15|132||0|9.565|8.7|9.94253|9.88229|0.136803|0.185414|0.220468|13|6|0.105793|0|0.4602|2|2|2|1|1|0|2.17405|0|36.8804|0|4.02868|0.351876|0.653393|0|0|LADDER_CLIMBING|11.62|0.748709|0|1.54013e+08|2025-12-03|2026-06-12
prod|cohort|QBTS|2026-06-15|227||0|24.91|23.37|6.58964|10.1941|0.460972|0.286012|0.530308|15|3|0|0||14|9|9|0|9|1|0.937246|0|21.2269|1|2.45329|0.106709|0.106709|0|1|INTO_SUPPLY|46.75|0.499893|0|9.04224e+08|2025-07-21|2026-06-12
prod|cohort|QMCO|2026-06-15|227||0|15.28|13.74|11.2082|13.9016|0.0225214|0.100945|0.0644102|16|0|0|0||2|1|1|0|1|1|0.0235387|0|37.8382|0|4.14166|0|0|0|0|IFFY_AT_FIRST_ZONE|18.48|0.743506|0|1.20439e+07|2025-07-21|2026-06-12
prod|cohort|QUBT|2026-06-15|227||0|10.74|9.93|8.1571|9.12064|0.760343|0.449138|0.818667|15|2|0.224591|0|4.44078|24|18|18|2|16|0|1.72537|0|35.6183|0|2.82425|0.158552|0.158552|0|0|LADDER_CLIMBING|25.84|0.384288|0|2.20522e+08|2025-07-21|2026-06-12
prod|cohort|REAL|2026-06-15|227||0|10.79|10.28|4.96109|5.81042|0.490288|0.272273|0.565737|11|3|2.13735|0|0.0478512|19|12|12|2|10|0|4.1471|0|69.3891|0|2.54369|0|0|0|0|LADDER_CLIMBING|17.3922|0.59107|0|2.65029e+07|2025-07-21|2026-06-12
prod|cohort|RGTI|2026-06-15|227||0|22.47|20.98|7.102|11.2047|0.593698|0.323356|0.625355|17|4|0.31775|0|3.85669|14|10|10|1|9|0|1.60063|0|26.8145|1|2.80193|0.226765|0.226765|0|1|LADDER_CLIMBING|58.1501|0.36079|0|1.09332e+09|2025-07-21|2026-06-12
prod|cohort|SA|2026-06-15|227||0|30.49|28.04|8.73752|7.01828|0.303013|0.387604|0.481423|32|3|0.481337|0|2.91139|13|9|9|1|8|3|0.037105|0|64.8757|0|4.8186|0.0809779|0.0809779|0|0|IFFY_AT_FIRST_ZONE|40.055|0.700037|0|3.11704e+07|2025-07-21|2026-06-12
prod|cohort|SBSW|2026-06-15|227||0|10.92|9.86|10.7505|4.27499|0.666678|0.871486|0.751269|69|19|7.66148|1|1.24243|17|14|14|0|14|0|1.94761|0|56.0985|0|6.45004|0.890022|1.53469|0|0|INTO_SUPPLY|21.29|0.463128|0|5.70539e+07|2025-07-21|2026-06-12
prod|cohort|SCZM|2026-06-15|100||0|7.68|6.98|10.0287|7.07994|0.857319|0.73488|0.935949|16|5|2.06202|0|1.50808|13|9|9|0|9|2|0.96149|0|61.5815|0|4.28013|0.214006|0.214006|0|0|INTO_SUPPLY|17.645|0.395579|0|4.01568e+06|2026-01-21|2026-06-12
prod|cohort|SDOT|2026-06-15|227||0|22.25|16.21|37.261|35.762|0.077139|0.0364703|0.116905|20|3|4.97673|0|29.9295|26|15|15|0|15|0|1.6388|0|100|0|10.514|1.83292|1.8638|1|0|CLEARED_NOTHING|460|0.0352391|0|1.06605e+06|2025-07-21|2026-06-12
prod|cohort|SHAZ|2026-06-15|81||0|65.76|62.32|5.5199|13.4238|0.204013|0.230989|0.292596|2|0|0|0||1|1|1|0|1|0|2.39931|0|76.3574|0|2.72759|0|0|0|0|CLEARED_NOTHING|86.94|0.716816|0|4.36015e+07|2026-02-18|2026-06-12
prod|cohort|SII|2026-06-15|227||0|127.59|118.8|7.39899|3.93119|0.363138|0.81557|0.473215|22|7|0.322999|0|0.0817415|11|10|10|1|9|1|1.18529|0|51.7745|0|4.0869|0.223377|0.323769|0|0|LADDER_CLIMBING|169.63|0.700348|0|1.85893e+07|2025-07-21|2026-06-12
prod|cohort|SKIL|2026-06-15|227||0|6.04|6.04|0|9.99451|0.735272|0.494223|0.735272|7|0|0|0||22|18|18|0|18|1|1.14765|0|100|0|3.73464|0|0|0|0|CLEARED_NOTHING|18.45|0.327371|0|415676|2025-07-21|2026-06-12
prod|cohort|SMR|2026-06-15|227||0|10.4356|9.89|5.51668|8.83365|0.929647|0.797611|0.965316|15|3|0.526879|0|16.4175|31|22|22|0|22|2|0.606827|0|37.2475|0|4.39607|0.134057|0.134057|0|0|INTO_SUPPLY|57.42|0.17224|0|3.35976e+08|2025-07-21|2026-06-12
prod|cohort|SNSE|2026-06-15|226||0|15.21|13|17|15.9134|0.70605|0.89179|0.722187|9|1|0|0||13|13|13|1|12|1|1.29729|0|70.1518|0|4.04099|0.369754|0.369754|0|0|LADDER_CLIMBING|36.76|0.353645|0|727784|2025-07-21|2026-06-12
prod|cohort|STEM|2026-06-15|227||0|7.69|7.31|5.19836|7.69295|0.994316|0.95938|0.999299|15|3|1.46487|0|3.71881|26|23|23|0|23|0|2.80601|0|41.9485|0|4.21012|0.11027|0.11027|0|0|CLEARED_NOTHING|32.23|0.226807|0|1.54332e+06|2025-07-21|2026-06-12
prod|cohort|STX|2026-06-15|227||0|1032.52|931.04|10.8993|6.1982|0|0|0.00572071|29|9|0|0||1|1|1|1|0|0||1|64.3636|0|2.35463|0|0|0|0|CLEAR_AIR|966.8|0.963012|1|2.68186e+09|2025-07-21|2026-06-12
prod|cohort|SVM|2026-06-15|227||0|12.25|11.3|8.40708|6.26997|0.143969|0.376971|0.24237|29|4|0.739254|0|2.47008|9|5|5|2|3|0|1.58839|0|62.8692|0|4.85812|0.271198|0.271198|0|0|LADDER_CLIMBING|15.77|0.71655|0|3.99232e+07|2025-07-21|2026-06-12
prod|cohort|TDIC|2026-06-15|225||0|6.44|5.7425|12.1463|31.694|0.990497|0.98861|0.995282|14|3|0.605067|0|0.318456|30|25|25|0|25|0|3.70389|0|33.4753|0|2.23182|0.55781|1.14683|0|0|CLEARED_NOTHING|831.25|0.00690827|0|3.64966e+06|2025-07-23|2026-06-12
prod|cohort|TRIP|2026-06-15|227||0|13.6|12.41|9.58904|5.02698|0.460636|0|0.523413|9|0|0|0||22|19|19|2|17|2|0.658213|0|84.621|0|3.97518|0|0|0|0|INTO_SUPPLY|20.16|0.615575|0|3.78426e+07|2025-07-21|2026-06-12
prod|cohort|UAMY|2026-06-15|227||0|7.53|7.04|6.96023|8.85169|0.70348|0.945953|0.763439|16|3|0.0750152|0|1.38028|17|9|9|1|8|1|0.959444|0|54.6862|0|4.34913|0.0653022|0.0653022|0|0|INTO_SUPPLY|19.71|0.357179|0|8.21604e+07|2025-07-21|2026-06-12
prod|cohort|UBXG|2026-06-15|227||0|8.35|7.87|6.09911|16.7178|0.473685|0.35977|0.540113|11|3|0.664427|0|4.09043|23|6|6|0|6|0|3.12872|0|100|0|9.17479|0.099902|0.099902|0|0|CLEARED_NOTHING|112.5|0.0699556|0|327059|2025-07-21|2026-06-12
prod|cohort|UEC|2026-06-15|227||0|11.64|11.03|5.53037|7.95444|0.783155|0.871336|0.82808|11|2|0.486015|0|0.550817|28|18|17|0|17|1|1.04763|0|72.2025|0|5.63103|0.44863|0.497|0|0|CLEARED_NOTHING|20.34|0.542281|0|1.34521e+08|2025-07-21|2026-06-12
prod|cohort|ULCC|2026-06-15|227||0|6.73|6.25|7.68|7.08617|0|0|0.0138774|21|3|0|0||2|2|2|2|0|0||1|100|0|3.37723|0.270836|0.622939|0|0|CLEAR_AIR|6.66|0.938438|1|2.29323e+07|2025-07-21|2026-06-12
prod|cohort|USAS|2026-06-15|227||0|5.75|5.28|8.90152|7.25427|0.540409|0.566424|0.699046|32|5|0.839086|1|1.91791|12|7|7|0|7|1|1.17472|0|47.5379|0|4.40551|0.259357|0.343061|0|0|INTO_SUPPLY|10.5|0.502857|0|2.27664e+07|2025-07-21|2026-06-12
prod|cohort|WDC|2026-06-15|227||0|618.78|562.925|9.92228|6.02503|0|0|0.00874187|31|13|0|0||1|1|1|1|0|0||1|61.8212|0|3.43554|0.360206|0.732595|0|0|CLEAR_AIR|602.54|0.934253|1|3.3762e+09|2025-07-21|2026-06-12
prod|cohort|WOLF|2026-06-15|227||0|51.25|43.14|18.7993|16.3321|0.0915357|0.53075|0.114118|15|3|0|0||3|2|2|0|2|0|2.24008|0|27.7169|1|3.13582|0|0|0|1|CLEARED_NOTHING|80.82|0.533779|0|4.89847e+08|2025-07-21|2026-06-12
prod|cohort|XE|2026-06-15|35||0|19.84|18.59|6.72405|8.35529|0.936192|0.936192|0.966315|1|0|0|0||5|4|4|0|4|0|6.41254|0|67.2983|0|5.30767|0|0|0|0|CLEARED_NOTHING|37.1|0.501078|0|1.03289e+08|2026-04-24|2026-06-12
prod|cohort|XNDU|2026-06-15|54||0|12.75|11.79|8.14249|9.98095|0.872607|0.872607|0.963677|4|3|8.00269|0|0.903682|4|3|3|0|3|0|5.17841|0|25.8708|1|4.11595|0.12749|0.12749|0|1|CLEARED_NOTHING|42.44|0.277804|0|5.61413e+07|2026-03-27|2026-06-12
prod|cohort|AIBZ|2026-06-16|5|history_too_thin(5d)|1|7.5||||||||||||||||||||||||||||10.25||0|2.15816e+06|2026-06-09|2026-06-15
prod|cohort|BARK|2026-06-16|228||0|8.69|8.55|1.63743|8.49464|0.988375|0.919269|0.994371|6|1|1.33436|0|8.54801|28|23|23|0|23|0|1.53078|0|97.02|0|1.90574|0|0|0|0|CLEARED_NOTHING|22.6|0.378319|0|484138|2025-07-21|2026-06-15
prod|cohort|CNXU|2026-06-16|17||1|9.98|9.82|1.62933|16.6785|0.990051|0.990051|0.995079|1|0|0|0||1|1|1|0|1|0|5.29373|0|42.9796|0|3.061|0.419318|0.419318|0|0|CLEARED_NOTHING|18.7915|0.522577|0|891911|2026-05-21|2026-06-15
prod|cohort|EOSE|2026-06-16|228||0|7.115|6.38|11.5204|9.41821|0.664314|0.506873|0.788113|14|2|1.71615|0|4.29037|27|22|22|6|16|1|1.44753|0|32.0013|0|4.41529|0|0|0|0|LADDER_CLIMBING|19.86|0.321249|0|1.693e+08|2025-07-21|2026-06-15
prod|cohort|EWTX|2026-06-16|228||0|35.705|35.21|1.40585|5.77333|0.0844399|0.300413|0.0928185|3|0|0|0||2|1|1|0|1|0|2.45468|0|42.0957|0|3.6502|1.37412|1.37412|1|0|CLEARED_NOTHING|40.765|0.863731|0|3.6856e+07|2025-07-21|2026-06-15
prod|cohort|LIXT|2026-06-16|228||0|6.86|6.72|2.08333|12.8294|0.0779005|0.261275|0.0974964|3|1|0|0||1|1|1|0|1|1|0.738555|0|62.8555|0|1.85586|0|0|0|0|INTO_SUPPLY|7.51|0.894807|0|1.29548e+06|2025-07-21|2026-06-15
prod|cohort|OSS|2026-06-16|228||0|18.51|17.23|7.4289|8.62771|0.0156271|0.0469618|0.0456775|10|1|0|0||3|3|3|2|1|1|1.48404|0|42.4498|0|2.81789|0|0|0|0|LADDER_CLIMBING|20.88|0.825192|0|2.41009e+07|2025-07-21|2026-06-15
prod|cohort|PLOW|2026-06-16|228||0|47|47.07|-0.148715|2.56245|0.0385488|0.121003|0.0369136|15|3|0|0||3|3|3|0|3|2|0.132852|0|64.9342|0|2.83646|0.131398|0.202482|0|0|IFFY_AT_FIRST_ZONE|52.3299|0.899486|0|7.59086e+06|2025-07-21|2026-06-15
