ticker|d|t_ms|o|h|l|c|v
SHAZ|2026-06-16|1781629740000|75.95|75.95|75.5|75.575|3480
SHAZ|2026-06-16|1781629800000|75.36|75.36|75.36|75.36|132
SHAZ|2026-06-16|1781629860000|75.555|75.555|75.3961|75.3961|571
SHAZ|2026-06-16|1781629920000|75.37|75.37|75.37|75.37|152
SHAZ|2026-06-16|1781630100000|75.75|75.9|75.75|75.9|1089
SHAZ|2026-06-16|1781630220000|76.28|76.28|76.28|76.28|103
SHAZ|2026-06-16|1781630280000|76.28|76.28|76.28|76.28|1445
SHAZ|2026-06-16|1781630640000|76.745|76.745|76.745|76.745|991
SHAZ|2026-06-16|1781630700000|76.705|76.705|76.705|76.705|880
SHAZ|2026-06-16|1781630820000|76.49|76.49|76.49|76.49|582
SHAZ|2026-06-16|1781631000000|76.75|76.75|76.75|76.75|478
SHAZ|2026-06-16|1781631120000|76.51|76.51|76.5|76.5|1650
SHAZ|2026-06-16|1781631300000|76.85|76.85|76.35|76.35|976
SHAZ|2026-06-16|1781631360000|76.03|76.03|76.03|76.03|104
SHAZ|2026-06-16|1781631540000|76.03|76.03|76.03|76.03|1183
SHAZ|2026-06-16|1781631660000|75.955|75.955|75.955|75.955|421
SHAZ|2026-06-16|1781631720000|75.62|76.29|75.61|76.29|514
SHAZ|2026-06-16|1781631780000|76.15|76.15|76.15|76.15|123
SHAZ|2026-06-16|1781632020000|76.12|76.33|76.12|76.33|1940
SHAZ|2026-06-16|1781632500000|76.33|76.5|76.33|76.5|1751
SHAZ|2026-06-16|1781632740000|76.4|76.53|76.39|76.53|1101
SHAZ|2026-06-16|1781632800000|76.36|76.36|76.18|76.18|1881
SHAZ|2026-06-16|1781632920000|76.03|76.03|76.03|76.03|401
SHAZ|2026-06-16|1781633040000|76.64|76.64|76.02|76.02|372
SHAZ|2026-06-16|1781633400000|76.5|76.5|76.5|76.5|704
SHAZ|2026-06-16|1781633520000|76.64|76.64|76.64|76.64|273
SHAZ|2026-06-16|1781633640000|76.6662|76.6662|76.6662|76.6662|111
SHAZ|2026-06-16|1781633940000|76.405|76.405|76.405|76.405|207
SHAZ|2026-06-16|1781634000000|76.66|76.67|76.66|76.67|391
SHAZ|2026-06-16|1781634120000|76.405|76.405|76.405|76.405|240
SHAZ|2026-06-16|1781634240000|76.46|76.46|76.25|76.25|749
SHAZ|2026-06-16|1781634480000|76.68|76.69|76.68|76.69|208
SHAZ|2026-06-16|1781634540000|76.69|76.855|76.69|76.855|834
SHAZ|2026-06-16|1781634600000|76.46|76.46|76.45|76.46|2726
SHAZ|2026-06-16|1781634660000|76.4|76.4|76.4|76.4|507
SHAZ|2026-06-16|1781634780000|76.92|77.23|76.92|77.23|1675
SHAZ|2026-06-16|1781634840000|77.27|77.555|77.27|77.55|2140
SHAZ|2026-06-16|1781635080000|77.55|77.55|77.33|77.33|663
SHAZ|2026-06-16|1781635140000|77.6|77.69|77.5|77.69|1561
SHAZ|2026-06-16|1781635320000|77.78|77.78|77.565|77.565|1428
SHAZ|2026-06-16|1781635380000|77.57|78|77.57|78|3207
SHAZ|2026-06-16|1781635500000|78.37|78.68|78.37|78.68|814
SHAZ|2026-06-16|1781635560000|77.72|79|77.72|78.84|543
SHAZ|2026-06-16|1781635620000|78.87|78.87|78.87|78.87|244
SHAZ|2026-06-16|1781635680000|79|79|79|79|404
SHAZ|2026-06-16|1781635740000|78.9999|78.9999|78.95|78.95|759
SHAZ|2026-06-16|1781635860000|78.585|79|78.585|79|536
SHAZ|2026-06-16|1781635920000|78.66|79.25|78.66|79.24|5858
SHAZ|2026-06-16|1781635980000|78.57|78.92|78.41|78.5|3937
SHAZ|2026-06-16|1781636040000|78.875|78.875|78.51|78.51|1431
SHAZ|2026-06-16|1781636160000|78.36|78.66|78|78|848
SHAZ|2026-06-16|1781636400000|78.565|78.565|78.565|78.565|503
SHAZ|2026-06-16|1781636460000|78.47|78.47|78|78|1932
SHAZ|2026-06-16|1781636580000|78.22|78.34|78.125|78.125|2768
SHAZ|2026-06-16|1781636640000|78.1832|78.985|78.1832|78.91|4895
SHAZ|2026-06-16|1781636700000|78.46|79|77.25|77.25|5989
SHAZ|2026-06-16|1781636760000|77.24|77.88|77.24|77.25|3085
SHAZ|2026-06-16|1781636820000|77.2|78|77.1905|77.9|3029
SHAZ|2026-06-16|1781636940000|77.88|77.88|77.88|77.88|412
SHAZ|2026-06-16|1781637000000|77.88|77.88|77.88|77.88|271
SHAZ|2026-06-16|1781637120000|77.48|77.48|76.94|77|4325
SHAZ|2026-06-16|1781637240000|76.5001|76.9|76.5|76.9|1197
SHAZ|2026-06-16|1781637300000|76.84|77.37|76.84|77.11|2166
SHAZ|2026-06-16|1781637360000|77.105|77.105|77.105|77.105|219
SHAZ|2026-06-16|1781637420000|77.71|77.71|77.69|77.69|460
SHAZ|2026-06-16|1781637540000|77.105|77.105|77.105|77.105|1325
SHAZ|2026-06-16|1781637660000|77.36|77.36|77.36|77.36|471
SHAZ|2026-06-16|1781637840000|77.4|77.4|76.41|76.79|2999
SHAZ|2026-06-16|1781637900000|76.8|77.05|76.4|77.05|3909
SHAZ|2026-06-16|1781637960000|76.8|76.91|76.8|76.8|1138
SHAZ|2026-06-16|1781638020000|77.11|77.37|77.05|77.37|2223
SHAZ|2026-06-16|1781638080000|77.44|77.44|77.44|77.44|151
SHAZ|2026-06-16|1781638200000|77.98|77.98|77.98|77.98|117
SHAZ|2026-06-16|1781638380000|77.4663|77.4663|77.16|77.16|596
SHAZ|2026-06-16|1781638440000|77.395|77.395|77.395|77.395|726
SHAZ|2026-06-16|1781638500000|77|77|77|77|717
SHAZ|2026-06-16|1781638560000|77.03|77.03|77|77|3912
SHAZ|2026-06-16|1781638680000|77|77.02|77|77|2325
SHAZ|2026-06-16|1781638740000|76.9|77.11|76.87|76.87|5259
SHAZ|2026-06-16|1781638800000|76.82|77.135|76.82|77.135|2460
SHAZ|2026-06-16|1781638860000|77.07|77.07|76.42|76.75|6812
SHAZ|2026-06-16|1781638920000|76.86|76.86|76.86|76.86|365
SHAZ|2026-06-16|1781638980000|76.9|76.9|76.77|76.77|744
SHAZ|2026-06-16|1781639040000|76.745|76.9899|76.745|76.76|3115
SHAZ|2026-06-16|1781639100000|76.9153|76.9153|76.9153|76.9153|390
SHAZ|2026-06-16|1781639160000|76.78|76.99|76.78|76.9|1499
SHAZ|2026-06-16|1781639280000|77.03|77.03|76.9|76.995|2414
SHAZ|2026-06-16|1781639460000|76.92|76.92|76.9|76.9|965
SHAZ|2026-06-16|1781639520000|76.8|76.8|76.42|76.42|5047
SHAZ|2026-06-16|1781639580000|76.6|76.6|76.4001|76.4001|1499
SHAZ|2026-06-16|1781639640000|76.7|76.7|76.7|76.7|1415
SHAZ|2026-06-16|1781639700000|76.55|76.8638|76.55|76.8638|423
SHAZ|2026-06-16|1781639760000|76.57|76.755|76.57|76.755|801
SHAZ|2026-06-16|1781639820000|76.97|76.97|76.97|76.97|865
SHAZ|2026-06-16|1781639880000|76.985|76.985|76.3|76.78|10087
SHAZ|2026-06-16|1781639940000|76.65|76.65|76.28|76.36|7823
SHAZ|2026-06-16|1781640000000|76.68|76.68|76.68|76.68|10411
TER|2026-07-31|1785504600000|382.57|389.96|382|389.96|90022
TER|2026-07-31|1785504660000|389.49|389.99|386.91|388.6|17118
TER|2026-07-31|1785504720000|389.39|391.81|388.61|389.135|21336
TER|2026-07-31|1785504780000|389.025|391.1|388.71|391.1|15168
TER|2026-07-31|1785504840000|390.87|392|388.95|389.23|20019
TER|2026-07-31|1785504900000|389.19|389.76|387.91|388.71|19078
TER|2026-07-31|1785504960000|388.025|388.88|385.35|386|18411
TER|2026-07-31|1785505020000|385.54|386.674|383.56|384.77|18136
TER|2026-07-31|1785505080000|384.77|384.78|380.77|380.82|21865
TER|2026-07-31|1785505140000|380.82|381.6|378.77|379.31|10986
TER|2026-07-31|1785505200000|379.1622|381.265|377.99|379.2|20672
TER|2026-07-31|1785505260000|379.08|381.47|378.42|379.25|15161
TER|2026-07-31|1785505320000|378.84|380.66|376.945|377.37|16813
TER|2026-07-31|1785505380000|377.06|379.54|375.97|377.415|30825
TER|2026-07-31|1785505440000|377.94|378.14|374.08|374.08|26305
TER|2026-07-31|1785505500000|375.4|378|374.361|375.505|28733
TER|2026-07-31|1785505560000|375.52|375.52|371.46|372.35|13219
TER|2026-07-31|1785505620000|372.39|373.8463|370.06|370.61|12299
TER|2026-07-31|1785505680000|370.605|370.605|367.25|368.55|16307
TER|2026-07-31|1785505740000|368.17|369.145|366.63|369.145|14962
TER|2026-07-31|1785505800000|369.135|371.81|367.15|369.85|9606
TER|2026-07-31|1785505860000|369.37|372.52|369.37|372.52|7296
TER|2026-07-31|1785505920000|372.3925|372.3925|369.4|370.34|20503
TER|2026-07-31|1785505980000|370.34|370.62|367.84|369.65|12605
TER|2026-07-31|1785506040000|368.96|368.995|366.73|368.76|8112
TER|2026-07-31|1785506100000|368.4775|370.56|368|370.56|8637
TER|2026-07-31|1785506160000|370.56|371.54|369.78|371.16|11970
TER|2026-07-31|1785506220000|371.5825|372.45|369.68|369.68|9117
TER|2026-07-31|1785506280000|370.06|371.315|369.23|371.22|13330
TER|2026-07-31|1785506340000|371.315|373.66|371.315|373.49|13691
TER|2026-07-31|1785506400000|373.19|374.35|370.9|370.9|12940
TER|2026-07-31|1785506460000|371.45|371.5|369.4601|370.87|6656
TER|2026-07-31|1785506520000|371.67|372.5325|370.56|370.87|9609
TER|2026-07-31|1785506580000|371.27|372.84|370.44|370.68|7719
TER|2026-07-31|1785506640000|370.32|370.74|368.35|368.35|15014
TER|2026-07-31|1785506700000|368.225|369.5|367.77|368.97|11434
TER|2026-07-31|1785506760000|368.975|370.7599|367.96|367.96|11720
TER|2026-07-31|1785506820000|367.87|368.24|365.65|366.53|18731
TER|2026-07-31|1785506880000|367.14|367.35|365.1|365.93|8512
TER|2026-07-31|1785506940000|365.945|366.62|364.03|364.6775|22134
TER|2026-07-31|1785507000000|364.29|364.99|362.2344|364.02|10354
TER|2026-07-31|1785507060000|363.94|366.18|363.5001|366.02|9556
TER|2026-07-31|1785507120000|366.2|367.585|365.48|367.585|23299
TER|2026-07-31|1785507180000|367.635|367.691|364.61|365.29|13088
TER|2026-07-31|1785507240000|365.29|366.96|364.32|366.425|12137
TER|2026-07-31|1785507300000|366.425|367.22|365.095|365.16|8158
TER|2026-07-31|1785507360000|365.16|366.6|364.52|364.85|22200
TER|2026-07-31|1785507420000|365.7|368.06|365.28|366.6|11505
TER|2026-07-31|1785507480000|366.88|371.41|366.725|370.41|5968
TER|2026-07-31|1785507540000|371.42|372.9999|371.345|371.43|10625
TER|2026-07-31|1785507600000|371.455|374.7891|370.905|374.125|8541
TER|2026-07-31|1785507660000|374.125|375|370.6435|371.155|9264
TER|2026-07-31|1785507720000|371.005|373.61|371.005|372.22|7279
TER|2026-07-31|1785507780000|372|372.88|371|371.53|8915
TER|2026-07-31|1785507840000|371.47|371.47|369.275|371.08|8208
TER|2026-07-31|1785507900000|370.955|373.295|370.955|371.68|9528
TER|2026-07-31|1785507960000|371.68|371.76|369.75|370.08|5943
TER|2026-07-31|1785508020000|370.45|372.68|368.98|372.29|9761
TER|2026-07-31|1785508080000|372.68|372.8|371.46|372.74|4878
TER|2026-07-31|1785508140000|373.38|373.38|371.55|372.46|10068
TER|2026-07-31|1785508200000|372.63|373.2|371.51|372.765|5518
TER|2026-07-31|1785508260000|372.14|374.088|371.72|371.725|14196
TER|2026-07-31|1785508320000|371.115|372.04|370.08|371.79|19763
TER|2026-07-31|1785508380000|371.8225|372.99|371.1|371.1|7019
TER|2026-07-31|1785508440000|370.615|372.65|370.55|372.155|26025
TER|2026-07-31|1785508500000|372.09|374.06|371.7|373.205|6659
TER|2026-07-31|1785508560000|373.205|373.755|371.95|372.46|8669
TER|2026-07-31|1785508620000|372.94|373.61|372.28|372.97|10619
TER|2026-07-31|1785508680000|372.86|373.58|371.66|371.66|8002
TER|2026-07-31|1785508740000|371.335|372.54|370.71|372.275|8684
TER|2026-07-31|1785508800000|372.0875|373.09|371.4|371.855|5742
TER|2026-07-31|1785508860000|371.905|372.0212|369.605|370.22|9095
TER|2026-07-31|1785508920000|370.12|370.12|368.65|369.375|4390
TER|2026-07-31|1785508980000|369.22|369.61|368.65|369.61|8488
TER|2026-07-31|1785509040000|369.66|370.76|369.37|369.825|5951
TER|2026-07-31|1785509100000|369.85|369.85|368.57|369.05|9342
TER|2026-07-31|1785509160000|368.5|370.39|367.08|369.47|12820
TER|2026-07-31|1785509220000|369.86|370.93|369.23|370.15|16698
TER|2026-07-31|1785509280000|370.47|372.96|369.715|372.465|26339
TER|2026-07-31|1785509340000|372.465|373.4699|372|372.835|6075
TER|2026-07-31|1785509400000|373.05|373.29|372.33|372.695|6500
TER|2026-07-31|1785509460000|372.695|373.82|372.485|373.185|10197
TER|2026-07-31|1785509520000|372.94|373.71|372.55|372.775|4811
TER|2026-07-31|1785509580000|372.785|373.27|372.7475|373.04|4178
TER|2026-07-31|1785509640000|373.015|373.03|371.45|371.605|6213
TER|2026-07-31|1785509700000|371.91|372.16|370.7675|371.0775|7465
TER|2026-07-31|1785509760000|371.1075|374.07|370.95|373.5925|3884
TER|2026-07-31|1785509820000|373.6|375|372.98|373|7433
TER|2026-07-31|1785509880000|372.98|373.23|371.95|373.14|4370
TER|2026-07-31|1785509940000|372.91|372.93|372.37|372.68|3209
TER|2026-07-31|1785510000000|372.555|374.35|372.555|373.41|4212
TER|2026-07-31|1785510060000|372.72|374.46|372.72|374|3600
TER|2026-07-31|1785510120000|373.69|374.355|373.04|373.94|5721
TER|2026-07-31|1785510180000|373.795|373.795|372.32|372.32|1461
TER|2026-07-31|1785510240000|373.32|374.81|373.32|374.425|4070
TER|2026-07-31|1785510300000|374.42|375.9536|374.42|374.5|5169
TER|2026-07-31|1785510360000|374.08|375.205|373.95|374.53|2248
TER|2026-07-31|1785510420000|374.53|374.53|373.1001|373.54|2185
TER|2026-07-31|1785510480000|373.6|373.81|372.95|372.95|5835
TER|2026-07-31|1785510540000|372.95|372.95|371.5|371.53|3747
TER|2026-07-31|1785510600000|371.53|371.91|370.6|370.64|3863
TER|2026-07-31|1785510660000|370.415|370.48|369.0113|369.64|13458
TER|2026-07-31|1785510720000|369.65|371.9|368.85|371.46|8005
TER|2026-07-31|1785510780000|371.22|371.97|371.1|371.73|2410
TER|2026-07-31|1785510840000|372.02|372.665|371.3|371.58|6071
TER|2026-07-31|1785510900000|371.5775|374.44|371.5775|373.9|3810
TER|2026-07-31|1785510960000|373.46|373.504|372|372.28|3651
TER|2026-07-31|1785511020000|372.44|373|372.3|372.41|1757
TER|2026-07-31|1785511080000|371.72|372.72|371.53|372.28|2359
TER|2026-07-31|1785511140000|372.72|373.12|372.665|373.0899|2128
TER|2026-07-31|1785511200000|373.05|373.05|371.91|372.165|5237
TER|2026-07-31|1785511260000|372.48|372.75|371.45|371.575|2688
TER|2026-07-31|1785511320000|371.28|371.81|370.52|370.905|3149
TER|2026-07-31|1785511380000|370.905|371.41|370.4|371.36|3793
TER|2026-07-31|1785511440000|371.54|371.615|370.62|370.89|3100
TER|2026-07-31|1785511500000|370.855|370.99|369.64|370.06|5246
TER|2026-07-31|1785511560000|369.84|370.4|367.96|368.68|43023
TER|2026-07-31|1785511620000|368.6|369.54|368.19|368.19|8858
TER|2026-07-31|1785511680000|368.38|369.86|367.87|369.225|5650
TER|2026-07-31|1785511740000|369.69|370.06|369.17|369.85|9407
TER|2026-07-31|1785511800000|370.025|370.96|370.025|370.43|2762
TER|2026-07-31|1785511860000|370.99|371.35|369.93|370.145|5518
TER|2026-07-31|1785511920000|369.92|370.945|369.72|370.42|4104
TER|2026-07-31|1785511980000|370.18|370.24|369.15|369.275|5993
TER|2026-07-31|1785512040000|369.275|371.17|368.48|370.935|6449
TER|2026-07-31|1785512100000|371.13|372.97|371.13|372.96|4283
TER|2026-07-31|1785512160000|372.83|373.55|371.97|372.065|5228
TER|2026-07-31|1785512220000|372.54|373.02|372.37|372.84|2735
TER|2026-07-31|1785512280000|372.94|374.07|372.94|373.53|3563
TER|2026-07-31|1785512340000|373.8|373.911|372.73|372.98|4392
TER|2026-07-31|1785512400000|373.01|373.22|372.245|372.29|4447
TER|2026-07-31|1785512460000|372.84|372.84|370|370.57|4255
TER|2026-07-31|1785512520000|370.41|370.46|369.9791|370.41|2339
TER|2026-07-31|1785512580000|369.84|370.78|369.69|370.75|7426
TER|2026-07-31|1785512640000|370.89|371.3699|370.88|371.32|1878
TER|2026-07-31|1785512700000|371.37|371.99|370.36|370.9|4601
TER|2026-07-31|1785512760000|370.32|371.157|370.1804|370.585|2847
TER|2026-07-31|1785512820000|370.69|370.69|369.63|370|4087
TER|2026-07-31|1785512880000|370.15|370.875|369.84|370.1475|7161
TER|2026-07-31|1785512940000|370.46|371.23|369.94|370.585|3312
TER|2026-07-31|1785513000000|370.59|372.22|370.59|372.135|2901
TER|2026-07-31|1785513060000|372.01|372.01|371.115|371.72|2212
TER|2026-07-31|1785513120000|371.375|372.48|370.86|372.48|3294
TER|2026-07-31|1785513180000|372.225|372.25|371.64|371.78|3138
TER|2026-07-31|1785513240000|372.06|373.61|372.06|373.3775|3797
TER|2026-07-31|1785513300000|373.4101|374.06|373.14|373.38|2423
TER|2026-07-31|1785513360000|373.34|373.34|372.915|372.915|1035
TER|2026-07-31|1785513420000|372.95|373.46|372.82|373.46|3181
TER|2026-07-31|1785513480000|373.35|373.52|372.48|372.5|3329
TER|2026-07-31|1785513540000|372.3|372.31|371.15|372.18|2940
TER|2026-07-31|1785513600000|371.72|372.79|371.72|372.69|3453
TER|2026-07-31|1785513660000|373.15|373.58|372.89|372.89|1741
TER|2026-07-31|1785513720000|372.72|373.385|371.7701|372.315|3746
TER|2026-07-31|1785513780000|372.32|373.07|372.32|373.06|1503
TER|2026-07-31|1785513840000|372.83|373.97|372.83|373.08|4092
TER|2026-07-31|1785513900000|373.075|373.17|372.6|372.76|2453
TER|2026-07-31|1785513960000|372.755|373.06|372.35|372.44|2584
TER|2026-07-31|1785514020000|372.44|372.84|371.21|371.76|4049
TER|2026-07-31|1785514080000|371.51|371.92|371.38|371.92|4522
TER|2026-07-31|1785514140000|371.56|372.49|371.25|372.295|2416
TER|2026-07-31|1785514200000|372.295|373.45|372.07|372.24|6303
TER|2026-07-31|1785514260000|372.24|372.885|371.79|372.88|2913
TER|2026-07-31|1785514320000|373.45|373.45|372.455|372.75|1711
TER|2026-07-31|1785514380000|372.675|372.675|372.19|372.19|1806
TER|2026-07-31|1785514440000|372.19|372.8|372.19|372.74|2212
TER|2026-07-31|1785514500000|372.9|373.38|371.52|371.52|3395
TER|2026-07-31|1785514560000|371.13|372.21|371.13|372.21|1854
TER|2026-07-31|1785514620000|371.87|372.8|371.815|372.69|2348
TER|2026-07-31|1785514680000|372.78|373.14|372.39|372.64|1609
TER|2026-07-31|1785514740000|372.64|372.64|372.55|372.64|1292
TER|2026-07-31|1785514800000|372.29|372.81|372.16|372.77|2830
TER|2026-07-31|1785514860000|372.77|373.07|371.98|372.24|3946
TER|2026-07-31|1785514920000|372.2|372.2|371.59|371.86|1254
TER|2026-07-31|1785514980000|371.5038|371.99|371.5038|371.86|2494
TER|2026-07-31|1785515040000|371.66|372.76|371.66|372.345|3875
TER|2026-07-31|1785515100000|371.98|372.24|371.52|371.885|3021
TER|2026-07-31|1785515160000|371.92|373|371.75|373|2841
TER|2026-07-31|1785515220000|373.19|373.47|372.75|372.75|2538
TER|2026-07-31|1785515280000|372.81|373.77|372.65|373.72|3680
TER|2026-07-31|1785515340000|373.74|374.515|373.62|374.345|2990
TER|2026-07-31|1785515400000|374.31|375.09|374.175|374.56|7788
TER|2026-07-31|1785515460000|374.525|375.35|374.525|375.35|3055
TER|2026-07-31|1785515520000|375.22|376.2014|375.11|375.785|6610
TER|2026-07-31|1785515580000|375.79|377.5|375.4|377.21|10861
TER|2026-07-31|1785515640000|377.11|377.11|376.32|376.62|4964
TER|2026-07-31|1785515700000|376.56|377.24|376.55|376.89|2410
TER|2026-07-31|1785515760000|376.975|377.22|376.62|376.75|2433
TER|2026-07-31|1785515820000|376.68|377.06|376.5|376.5|2401
TER|2026-07-31|1785515880000|376.7|376.7|376.13|376.425|2202
TER|2026-07-31|1785515940000|376.54|377.25|376.525|376.64|4018
TER|2026-07-31|1785516000000|376.83|376.83|375.68|375.8|2791
TER|2026-07-31|1785516060000|375.98|375.98|374.59|374.715|3995
TER|2026-07-31|1785516120000|374.815|375.15|374.48|375.005|2780
TER|2026-07-31|1785516180000|375.23|375.45|374.785|374.785|2663
TER|2026-07-31|1785516240000|374.705|374.705|374.2|374.3|3380
TER|2026-07-31|1785516300000|374.25|375.25|374.25|374.9|2189
TER|2026-07-31|1785516360000|374.63|375.45|374.2401|375.4|3518
TER|2026-07-31|1785516420000|374.99|375.22|374.82|375.075|1547
TER|2026-07-31|1785516480000|375.06|375.06|374.29|374.68|3184
TER|2026-07-31|1785516540000|374.68|374.89|374.34|374.89|2310
TER|2026-07-31|1785516600000|374.945|375.865|374.945|375.865|2735
TER|2026-07-31|1785516660000|375.54|376.57|375.365|376.3|3563
TER|2026-07-31|1785516720000|376.3|376.37|375.54|375.54|2622
TER|2026-07-31|1785516780000|375.49|375.87|375.23|375.845|3252
TER|2026-07-31|1785516840000|375.89|376.32|375.4|375.57|2583
TER|2026-07-31|1785516900000|375.555|376.24|375.555|376.24|2961
TER|2026-07-31|1785516960000|376.4|376.97|376.21|376.685|2665
TER|2026-07-31|1785517020000|377.02|377.33|376.87|377.025|7073
TER|2026-07-31|1785517080000|377.025|377.21|376.46|376.46|3132
TER|2026-07-31|1785517140000|376.22|376.76|376.22|376.66|5051
TER|2026-07-31|1785517200000|376.62|377.28|376.33|377.08|3921
TER|2026-07-31|1785517260000|377.32|378.12|377.05|378.0771|4283
TER|2026-07-31|1785517320000|378.45|378.52|377.84|377.84|3866
TER|2026-07-31|1785517380000|377.6|378.05|377.44|377.51|1382
TER|2026-07-31|1785517440000|377.685|378|377.41|377.41|1566
TER|2026-07-31|1785517500000|377.47|377.7|377.09|377.405|2830
TER|2026-07-31|1785517560000|377.4|377.4|376.655|376.655|1361
TER|2026-07-31|1785517620000|376.93|376.93|376.0801|376.34|2652
TER|2026-07-31|1785517680000|376.3925|376.495|376.01|376.445|1461
TER|2026-07-31|1785517740000|376.43|376.535|376.27|376.52|1284
TER|2026-07-31|1785517800000|376.35|376.52|375.67|376.025|4327
TER|2026-07-31|1785517860000|376.28|376.74|376.21|376.515|3710
TER|2026-07-31|1785517920000|376.68|377.11|376.68|376.94|4812
TER|2026-07-31|1785517980000|376.94|377.06|376.45|376.45|4615
TER|2026-07-31|1785518040000|376.51|376.69|376.38|376.54|1479
TER|2026-07-31|1785518100000|376.26|376.96|376.26|376.84|1898
TER|2026-07-31|1785518160000|376.85|376.86|376.5|376.51|1159
TER|2026-07-31|1785518220000|376.72|377.06|376.7|376.84|2339
TER|2026-07-31|1785518280000|376.56|376.68|376.28|376.28|2142
TER|2026-07-31|1785518340000|376.64|376.99|376.635|376.84|7673
TER|2026-07-31|1785518400000|376.765|376.96|376.7395|376.785|1854
TER|2026-07-31|1785518460000|376.79|376.79|376|376.69|6262
TER|2026-07-31|1785518520000|376.65|376.9|375.83|376.36|3830
TER|2026-07-31|1785518580000|376.51|377.08|376.51|376.99|2379
TER|2026-07-31|1785518640000|377.19|377.725|377.19|377.59|3192
TER|2026-07-31|1785518700000|377.66|378.28|377.45|378.115|5099
TER|2026-07-31|1785518760000|378.115|378.94|377.53|378.94|9995
TER|2026-07-31|1785518820000|379.08|379.3|378.6117|378.92|5002
TER|2026-07-31|1785518880000|379.06|379.06|378.2|378.2|13283
TER|2026-07-31|1785518940000|378.2|378.48|378.08|378.08|2079
TER|2026-07-31|1785519000000|378.145|378.155|377.82|378.155|2270
TER|2026-07-31|1785519060000|378.51|378.84|378.34|378.735|9235
TER|2026-07-31|1785519120000|378.85|379.21|378.38|379.21|3883
TER|2026-07-31|1785519180000|379.26|379.57|379.0211|379.35|1731
TER|2026-07-31|1785519240000|379.64|379.67|379.315|379.315|2227
TER|2026-07-31|1785519300000|379.36|379.96|379.34|379.93|2169
TER|2026-07-31|1785519360000|379.87|380.2|379.55|379.55|13072
TER|2026-07-31|1785519420000|380.05|380.57|380.05|380.57|2470
TER|2026-07-31|1785519480000|380.59|380.59|379.855|380.31|5244
TER|2026-07-31|1785519540000|380.1|380.1|379.31|379.4975|5461
TER|2026-07-31|1785519600000|379.21|380.61|379.21|380.095|3479
TER|2026-07-31|1785519660000|380.01|380.02|379.42|379.56|3703
TER|2026-07-31|1785519720000|379.35|379.64|379.2|379.395|3689
TER|2026-07-31|1785519780000|379.405|380.09|379.34|380|5440
TER|2026-07-31|1785519840000|380.19|380.59|379.88|380.11|3800
TER|2026-07-31|1785519900000|380.045|380.46|380.02|380.105|1772
TER|2026-07-31|1785519960000|380.53|381.06|380.53|380.83|5019
TER|2026-07-31|1785520020000|380.83|380.83|379.62|379.62|4943
TER|2026-07-31|1785520080000|379.62|379.7104|378.93|379.075|6206
TER|2026-07-31|1785520140000|379.13|379.28|378.49|378.595|5707
TER|2026-07-31|1785520200000|378.555|378.95|378.35|378.835|3253
TER|2026-07-31|1785520260000|378.91|379.9|378.53|379.9|3384
TER|2026-07-31|1785520320000|380.38|380.38|379.47|379.475|3265
TER|2026-07-31|1785520380000|379.475|379.48|378.94|379.005|3451
TER|2026-07-31|1785520440000|379.18|379.61|378.86|379.61|2385
TER|2026-07-31|1785520500000|379.355|379.7|379.11|379.64|4396
TER|2026-07-31|1785520560000|379.765|379.83|379.47|379.485|2638
TER|2026-07-31|1785520620000|379.485|379.6662|379.16|379.47|4142
TER|2026-07-31|1785520680000|379.46|379.59|379.12|379.165|4030
TER|2026-07-31|1785520740000|379.17|379.17|378.65|378.945|1956
TER|2026-07-31|1785520800000|378.96|379.81|378.74|379.34|4772
TER|2026-07-31|1785520860000|379.8|380.275|379.8|379.93|3974
TER|2026-07-31|1785520920000|380.17|380.18|379.69|379.69|7458
TER|2026-07-31|1785520980000|379.835|379.835|379.46|379.46|1770
TER|2026-07-31|1785521040000|379.61|379.77|379.46|379.535|3386
TER|2026-07-31|1785521100000|379.68|379.75|379.22|379.2725|4441
TER|2026-07-31|1785521160000|379.52|380.56|379.52|379.995|6902
TER|2026-07-31|1785521220000|379.985|380.24|379.985|380.065|2667
TER|2026-07-31|1785521280000|380.065|380.625|379.89|379.89|10610
TER|2026-07-31|1785521340000|380.14|380.14|379.52|379.67|5105
TER|2026-07-31|1785521400000|379.325|379.42|378.47|378.47|4689
TER|2026-07-31|1785521460000|378.54|378.58|377.7|377.88|4759
TER|2026-07-31|1785521520000|378.07|378.08|377.275|377.365|6301
TER|2026-07-31|1785521580000|377.375|377.545|377.37|377.385|2299
TER|2026-07-31|1785521640000|377.71|377.77|376.46|377.22|5716
TER|2026-07-31|1785521700000|376.965|377.84|376.84|377.65|3270
TER|2026-07-31|1785521760000|377.65|378.28|377.61|377.745|4111
TER|2026-07-31|1785521820000|378.04|378.52|378.04|378.15|3749
TER|2026-07-31|1785521880000|378.15|378.69|378.15|378.69|2760
TER|2026-07-31|1785521940000|378.69|378.69|377.76|378.11|3289
TER|2026-07-31|1785522000000|377.74|378.11|377.33|377.73|5081
TER|2026-07-31|1785522060000|377.72|378.09|377.35|377.94|4124
TER|2026-07-31|1785522120000|377.94|377.94|377.61|377.64|2450
TER|2026-07-31|1785522180000|377.785|377.96|377.435|377.45|11615
TER|2026-07-31|1785522240000|377.43|377.87|377.34|377.35|3606
TER|2026-07-31|1785522300000|377.515|377.515|376.76|376.77|4874
