cohort	ticker	scan_date	max_gap	prev_close	n_min_bars	has_930	artifact	art_reason	status_0931	reason_0931	entered_0931	entry_px_0931	stop_0931	target_0931	realized_r_0931	mark_r_0931	final_0931	partial_0931	status_0936	reason_0936	entered_0936	entry_px_0936	stop_0936	target_0936	realized_r_0936	mark_r_0936	final_0936	partial_0936
control	OCUL	2026-08-17	17.03	10.04	390	True	False		settled		True	10.85	10.209999999999999	11.49	0.33333333333333337		stop_hit	True	settled		True	10.9	10.209999999999999	11.640000000000002	0.3574879227053143		stop_hit	True
control	AMLX	2026-08-18	23.43	21.43	390	True	False		settled		True	30.07	27.089999999999996	33.050000000000004	1.3152125279642037		stop_hit	True	settled		True	30.22	27.089999999999996	33.5	1.252183173588923		stop_hit	True
control	HAE	2026-08-18	16.45	90.27	377	True	False		settled		True	103.74	100.26	107.21999999999998	0.33333333333333337		stop_hit	True	settled		True	104.26	100.26	108.78000000000002	0.3766666666666675		stop_hit	True
control	BNTX	2026-08-19	18.08	92.75	390	True	False		settled		True	111.65	106.35	116.95000000000002	0.24150943396226382		stop_hit	True	settled		True	111.65	106.35	116.95000000000002	0.24150943396226382		stop_hit	True
control	DRD	2026-08-19	12.51	24.3	285	True	False		no_trade	setup:zero_range	False							False	no_trade	setup:zero_range	False							False
control	EIKN	2026-08-19	14.94	11.65	285	True	False		settled		True	13.3	11.879999999999999	14.720000000000002	-1.0		stop_hit	False	settled		True	13.37	11.879999999999999	14.929999999999998	-1.0		stop_hit	False
control	EL	2026-08-19	16.1	84.27	390	True	False		settled		True	95.0	91.99000000000001	98.00999999999999	0.33333333333333337		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		91.99000000000001					False
control	KC	2026-08-19	15.2	10.84	379	True	False		no_entry	never_crossed_orb_high	False		11.88					False	no_entry	never_crossed_orb_high	False		11.88					False
control	MRK	2026-08-19	10.21	135.17	390	True	False		settled		True	149.1	143.76000000000002	154.43999999999997	0.3333333333333333		stop_hit	True	settled		True	149.1	143.76000000000002	154.43999999999997	0.3333333333333333		stop_hit	True
control	MRNA	2026-08-19	33.1	62.96	390	True	False		settled		True	120.15	109.85	130.45000000000002	1.9547572815533953		stop_hit	True	settled		True	120.75	109.85	132.25	1.847155963302751		stop_hit	True
control	MRVI	2026-08-19	26.38	5.74	390	True	False		settled		True	7.07	6.363999999999999	7.776000000000002	0.8744098205854558		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		6.363999999999999					False
control	MRVL	2026-08-19	11.38	216	390	True	False		settled		True	241.53	230.15	252.91	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		230.15					False
control	TEM	2026-08-19	16.76	49.36	390	True	False		settled		True	57.0	53.66	60.34	1.4041916167664663		stop_hit	True	settled		True	57.28	53.66	61.18000000000001	1.2955801104972366		stop_hit	True
control	TWST	2026-08-19	16.7	116.1	388	True	False		settled		True	132.0	123.5	140.5	0.7863529411764714		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		123.5					False
control	BULL	2026-08-20	15.16	8.64	390	True	False		no_trade	setup:stop_too_wide: 0.54 > 1.5x ATR 0.34	False							False	no_trade	setup:stop_too_wide: 0.54 > 1.5x ATR 0.34	False							False
control	FUTU	2026-08-20	10.22	109.42	383	True	False		no_trade	setup:stop_too_wide: 9.99 > 1.5x ATR 3.77	False							False	no_trade	setup:stop_too_wide: 9.99 > 1.5x ATR 3.77	False							False
control	MRVI	2026-08-20	11.77	7.22	390	True	False		settled		True	7.73	7.029999999999999	8.430000000000001	0.3333333333333333		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		7.029999999999999					False
control	RARE	2026-08-20	11.39	26.24	387	True	False		no_entry	never_crossed_orb_high	False		26.9					False	no_entry	never_crossed_orb_high	False		26.9					False
control	SCSC	2026-08-20	20.58	51.42	305	True	False		no_entry	never_crossed_orb_high	False		62.120000000000005					False	no_entry	never_crossed_orb_high	False		62.120000000000005					False
control	CRML	2026-08-21	12.07	5.8	390	True	False		settled		True	6.07	5.859999999999999	6.280000000000001	2.8730158730158624		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		5.859999999999999					False
control	UUUU	2026-08-21	9.28	13.9	390	True	False		settled		True	14.8	14.370000000000001	15.240000000000002	0.3410852713178307		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		14.370000000000001					False
control	NSSC	2026-08-24	34.22	38.09	356	True	False		no_trade	setup:stop_too_wide: 2.70 > 1.5x ATR 1.07	False							False	no_trade	setup:stop_too_wide: 2.70 > 1.5x ATR 1.07	False							False
control	SCTX	2026-08-24	13.3	34.13	267	True	False		settled		True	35.8999	34.65089999999999	37.20970000000001	0.34955964771817455		stop_hit	True	settled		True	35.8391	34.65089999999999	37.02730000000001	0.3333333333333333		stop_hit	True
control	NBBK	2026-08-25	24.39	22.51	131	True	False		abstain	entry_window_gaps:26_of_29	False		22.39					False	abstain	entry_window_gaps:21_of_24	False		22.39					False
control	ANF	2026-08-26	28.57	108.9	390	True	False		open_at_horizon		True	134.35	126.12000000000003	142.57999999999996		1.0777642770352402		True	no_entry	triggered_above_limit_never_filled	False		126.12000000000003					False
control	BHVN	2026-08-26	13.35	14.38	390	True	False		no_entry	never_crossed_orb_high	False		13.22					False	no_entry	never_crossed_orb_high	False		13.22					False
control	BZ	2026-08-26	15.07	16.29	390	True	False		no_trade	setup:stop_too_wide: 1.19 > 1.5x ATR 0.73	False							False	no_trade	setup:stop_too_wide: 1.19 > 1.5x ATR 0.73	False							False
control	PLAB	2026-08-26	25.18	29.32	390	True	False		no_trade	setup:stop_too_wide: 3.75 > 1.5x ATR 1.29	False							False	no_trade	setup:stop_too_wide: 3.75 > 1.5x ATR 1.29	False							False
control	SMMT	2026-08-26	16.32	13.36	390	True	False		settled		True	14.98	14.32	15.64	-1.0		stop_hit	False	settled		True	14.98	14.32	15.64	-1.0		stop_hit	False
control	CHRN	2026-08-27	12.2	21.15	159	True	False		settled		True	23.0	21.0	25.0	-1.0		stop_hit	False	settled		True	23.11	21.0	25.33	-1.0		stop_hit	False
control	CRM	2026-08-27	16.11	205.62	390	True	False		open_at_horizon		True	234.4	225.70000000000002	243.1		2.6344827586206927		True	no_entry	triggered_above_limit_never_filled	False		225.70000000000002					False
control	CRWD	2026-08-27	9.42	189.18	390	True	False		settled		True	210.99	201.28	220.77000000000004	0.3357363542739451		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		201.28					False
control	DG	2026-08-27	10.92	122.78	390	True	False		settled		True	127.84	125.35999999999999	130.32000000000002	-1.0		stop_hit	False	settled		True	128.48	125.35999999999999	132.23999999999998	0.40170940170940017		stop_hit	True
control	MBUU	2026-08-27	14.83	26.64	199	True	False		settled		True	30.15	27.0	33.449999999999996	-0.8857142857142859		sma_trail_stop	False	abstain	entry_window_gaps:7_of_24	False		27.0					False
control	OKTA	2026-08-27	20.15	134.42	390	True	False		open_at_horizon		True	167.88	150.51999999999998	185.24		0.14631336405529896		False	open_at_horizon		True	167.88	150.51999999999998	185.24		0.14631336405529896		False
control	OOMA	2026-08-27	27.01	20.53	346	True	False		no_trade	setup:zero_range	False							False	no_trade	setup:zero_range	False							False
control	VEEV	2026-08-27	15.1	244.91	390	True	False		settled		True	281.61	268.48	294.74	0.25158669713125087		stop_hit	True	open_at_horizon		True	283.02	268.48	298.9699999999999		0.09353507565337119		False
control	AFRM	2026-08-28	15.24	77.49	390	True	False		no_trade	setup:stop_too_wide: 5.19 > 1.5x ATR 3.20	False							False	no_trade	setup:stop_too_wide: 5.19 > 1.5x ATR 3.20	False							False
control	BEKE	2026-08-28	13.87	17.73	388	True	False		settled		True	18.7	18.320000000000004	19.079999999999995	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		18.320000000000004					False
control	EROK	2026-08-28	11.56	24.74	104	True	False		abstain	entry_window_gaps:21_of_29	False		23.849999999999998					False	abstain	entry_window_gaps:18_of_24	False		23.849999999999998					False
control	ESTC	2026-08-28	26.58	83.74	390	True	False		settled		True	106.66	101.12	112.19999999999999	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		101.12					False
control	GAP	2026-08-28	21.02	20.79	390	True	False		settled		True	25.35	24.019999999999996	26.680000000000007	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		24.019999999999996					False
control	SOLS	2026-08-28	16.26	56.34	390	True	False		settled		True	66.75	62.69	70.81	-1.0		stop_hit	False	settled		True	67.015	62.69	71.605	-1.0		stop_hit	False
control	GPRK	2026-08-31	13.07	9.83	364	True	False		open_at_horizon		True	10.32	10.18	10.46		7.8571428571428275		True	no_entry	triggered_above_limit_never_filled	False		10.18					False
control	SAIC	2026-08-31	13.36	125.96	358	True	False		abstain	entry_window_gaps:2_of_29	False		132.73919999999998					False	abstain	entry_window_gaps:2_of_24	False		132.73919999999998					False
control	XE	2026-08-31	9.33	17.22	390	True	False		settled		True	17.75	16.83	18.67	0.3333333333333333		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		16.83					False
control	CRK	2026-09-01	10.46	14.43	389	True	False		no_trade	setup:stop_too_wide: 1.10 > 1.5x ATR 0.58	False							False	no_trade	setup:stop_too_wide: 1.10 > 1.5x ATR 0.58	False							False
control	FRVO	2026-09-01	15.86	15.38	390	True	False		settled		True	17.1899	15.690100000000001	18.689700000000002	0.3333333333333333		stop_hit	True	settled		True	17.28	15.690100000000001	18.96	0.35222341027737586		stop_hit	True
control	YEXT	2026-09-01	16.1	6.77	380	True	False		settled		True	7.82	7.475	8.200000000000001	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		7.475					False
control	DAKT	2026-09-02	10.59	19.36	364	True	False		no_trade	setup:stop_too_wide: 1.18 > 1.5x ATR 0.50	False							False	no_trade	setup:stop_too_wide: 1.18 > 1.5x ATR 0.50	False							False
control	DELL	2026-09-02	12.32	425	390	True	False		settled		True	464.3502	449.6498	479.0505999999999	0.3333333333333333		stop_hit	True	settled		True	464.3502	449.6498	479.0505999999999	0.3333333333333333		stop_hit	True
control	GTLB	2026-09-02	26.86	45.09	390	True	False		no_trade	setup:stop_too_wide: 3.79 > 1.5x ATR 1.98	False							False	no_trade	setup:stop_too_wide: 3.79 > 1.5x ATR 1.98	False							False
control	TRAX	2026-09-02	14.77	41.17	351	True	False		settled		True	46.91	41.92	51.89999999999999	-0.8817635270541088		sma_trail_stop	False	settled		True	46.91	41.92	51.89999999999999	-0.8817635270541088		sma_trail_stop	False
control	YEXT	2026-09-02	12.17	6.53	368	True	False		settled		True	6.85	6.43	7.27	0.33333333333333337		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		6.43					False
control	AGX	2026-09-03	9.57	410.4	372	True	False		abstain	entry_window_gaps:1_of_29	False		411.37					False	no_entry	never_crossed_orb_high	False		411.37					False
control	CLYM	2026-09-03	16.61	15.05	389	True	False		open_at_horizon		True	14.4329	12.7671	16.0987		0.09130747988954299		False	open_at_horizon		True	14.51	12.7671	16.33		0.0430317287279827		False
control	HOOD	2026-09-03	9.77	106.99	390	True	False		open_at_horizon		True	115.9	110.18	121.62		1.360139860139859		True	no_entry	triggered_above_limit_never_filled	False		110.18					False
control	HSAI	2026-09-03	11.75	16.59	376	True	False		open_at_horizon		True	17.925	17.054999999999996	18.795000000000005		0.6149425287356292		False	no_entry	triggered_above_limit_never_filled	False		17.054999999999996					False
control	NTSK	2026-09-03	15.2	13.75	390	True	False		no_entry	never_crossed_orb_high	False		13.96					False	no_entry	never_crossed_orb_high	False		13.96					False
control	SMMT	2026-09-03	10.79	14.6	390	True	False		open_at_horizon		True	16.08	14.950000000000003	17.209999999999994		0.9410029498525104		True	open_at_horizon		True	16.16	14.950000000000003	17.45		0.7851239669421499		False
control	SNOW	2026-09-03	23.79	305.84	390	True	False		no_entry	never_crossed_orb_high	False		369.92					False	no_entry	never_crossed_orb_high	False		369.92					False
control	ALAB	2026-09-04	10.04	282.82	0	False	False		abstain	no_minute_bars_in_db									abstain	no_minute_bars_in_db								
control	IOT	2026-09-04	15.85	38.75	0	False	False		abstain	no_minute_bars_in_db									abstain	no_minute_bars_in_db								
control	NX	2026-09-04	17.59	18.76	0	False	False		abstain	no_minute_bars_in_db									abstain	no_minute_bars_in_db								
control	PL	2026-09-04	12.7	18.35	0	False	False		abstain	no_minute_bars_in_db									abstain	no_minute_bars_in_db								
control	SWBI	2026-09-04	15.4	12.27	0	False	False		abstain	no_minute_bars_in_db									abstain	no_minute_bars_in_db								
control	VBNK	2026-09-04	10.1	20.59	0	False	False		abstain	no_minute_bars_in_db									abstain	no_minute_bars_in_db								
