2026-08-19|EL|16.1|routine|2392910.4575934997|polygon_20d|84.27|11.5|0.74|14.641|42||score 42 < 50 (catalyst=routine)
2026-08-19|KC|15.2|routine|1573570.3556889999|polygon_20d|10.84||0.09|5.328|33.6||score 34 < 50 (catalyst=routine)
2026-08-19|MRK|10.21|routine|8974496.863232002|polygon_20d|135.17|8.9|0.57|7.811|32.4||score 32 < 50 (catalyst=routine)
2026-08-19|MRNA|33.1|strong|5616703.513057|polygon_20d|62.96||0.07|13.953|115.2|HIGH|
2026-08-19|MRVI|25.44|routine|2412899.2059645|polygon_20d|5.74|11.4|0.73|12.261|48||score 48 < 50 (catalyst=routine)
2026-08-19|MRVL|11.38|strong|25374797.676388|polygon_20d|216||0.08|2.482|69.1|HIGH|
2026-08-19|TEM|16.76|routine|4798203.2613615|polygon_20d|49.36|11.9|0.61|4.899|51.6|MODERATE|
2026-08-19|TWST|16.7|strong|1434699.8311405|polygon_20d|116.1|5|0.32|2.859|84|HIGH|
2026-08-20|BULL|15.16|strong|10439542.0214525|polygon_20d|8.64||0.08|57.475|100.8|HIGH|
2026-08-20|FUTU|9.51|strong|1314168.900136|polygon_20d|109.42||0.52|35.563|39.6||score 40 < 50 (catalyst=strong)
2026-08-20|MRVI|11.77|routine|2412899.2059645|polygon_20d|7.22|11.5|0.74|12.515|6||score 6 < 50 (catalyst=routine)
2026-08-20|RARE|11.39|game_changer|2023115.7572405|polygon_20d|26.24||0.03|30.834|72|HIGH|
2026-08-20|SCSC|20.58|strong|246275.6257025|polygon_20d|51.42||0.05|5.171|96|HIGH|
2026-08-21|CRML|12.07|routine|6457282.358406|polygon_20d|5.8|3.7|0.24|1.426|40||score 40 < 50 (catalyst=routine)
2026-08-21|UUUU|9.28|strong|7546081.8724259995|polygon_20d|13.9|4.2|0.27|2.119|51.6|MODERATE|
