scan_date	ticker	scan_et	gap_pct	prev_close	rel_volume	filter_reason	ep_score	score_tier	catalyst_quality	rank_by_gap	projected_vol_multiple	pm_rvol	adv	adv_source	minutes_since_open	price_source
2026-07-27	PNW	2026-07-27 09:31:00.020337	10.55	106.06	0.01	filter:session_rvol_too_low: session_rvol=0.91x (today 11,374 / baseline 12,446 n=22) < 1.0x				8		0.914	1286153.6713255001	polygon_20d	1	polygon_delayed
2026-07-27	PNW	2026-07-27 09:35:00.074552	10.55	106.06	0.01	filter:session_rvol_too_low: session_rvol=0.72x (today 11,374 / baseline 15,787 n=22) < 1.0x				8		0.72	1286153.6713255001	polygon_20d	5	polygon_delayed
2026-07-27	PNW	2026-07-27 09:40:00.049682	10.55	106.06	0.01	filter:session_rvol_too_low: session_rvol=0.49x (today 11,374 / baseline 23,187 n=22) < 1.0x				8		0.491	1286153.6713255001	polygon_20d	10	polygon_delayed
2026-07-27	PNW	2026-07-27 09:45:00.041052	10.55	106.06	0.01	filter:session_rvol_too_low: session_rvol=0.39x (today 11,374 / baseline 29,271 n=22) < 1.0x				8	0.3	0.389	1286153.6713255001	polygon_20d	15	polygon_delayed
2026-07-27	QBTS	2026-07-27 07:20:00.020695	11.29	16.21	0.03		54	MODERATE	strong	6		2.389	20618275.086363003	polygon_20d		polygon_delayed
2026-07-27	QBTS	2026-07-27 09:45:00.041052	10.24	16.21	0.1	filter:session_rvol_too_low: session_rvol=0.90x (today 2,069,276 / baseline 2,302,283 n=22) < 1.0x				9	2.6	0.899	20618275.086363003	polygon_20d	15	polygon_delayed
2026-07-27	QBTS	2026-07-27 09:50:00.079181	14.74	16.21	0.25	already scored earlier today				5	4.9	1.792	20618275.086363003	polygon_20d	20	polygon_delayed
2026-07-27	QBTS	2026-07-27 09:55:00.056168	16.66	16.21	0.34	already scored earlier today				6	5.3	2.129	20618275.086363003	polygon_20d	25	polygon_delayed
2026-07-27	SDOT	2026-07-27 07:00:00.10597	11.59	17.52	0.01	filter:pm_rvol_too_low: pm_rvol=0.14x (today 23,353 / baseline 170,370 n=22) < 1.0x				4		0.137	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 07:05:00.020923	11.59	17.52	0.01	filter:pm_rvol_too_low: pm_rvol=0.13x (today 23,353 / baseline 177,266 n=22) < 1.0x				4		0.132	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 07:10:00.0212	13.83	17.52	0.01	filter:pm_rvol_too_low: pm_rvol=0.12x (today 25,126 / baseline 204,450 n=22) < 1.0x				4		0.123	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 07:15:00.024447	13.83	17.52	0.01	filter:pm_rvol_too_low: pm_rvol=0.11x (today 25,126 / baseline 232,384 n=22) < 1.0x				4		0.108	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 07:20:00.020695	11.42	17.52	0.01	filter:pm_rvol_too_low: pm_rvol=0.10x (today 25,746 / baseline 250,998 n=22) < 1.0x				5		0.103	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 07:25:00.024422	11.24	17.52	0.01	filter:pm_rvol_too_low: pm_rvol=0.09x (today 26,438 / baseline 291,414 n=22) < 1.0x				5		0.091	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 07:30:00.041267	10.73	17.52	0.01	filter:pm_rvol_too_low: pm_rvol=0.09x (today 27,382 / baseline 313,196 n=22) < 1.0x				5		0.087	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 07:35:00.033188	12.9	17.52	0.01	filter:pm_rvol_too_low: pm_rvol=0.08x (today 27,560 / baseline 330,340 n=22) < 1.0x				5		0.083	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 07:40:00.025868	12.33	17.52	0.01	filter:pm_rvol_too_low: pm_rvol=0.08x (today 28,265 / baseline 356,962 n=22) < 1.0x				5		0.079	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 07:45:00.02125	12.33	17.52	0.01	filter:pm_rvol_too_low: pm_rvol=0.07x (today 28,265 / baseline 388,448 n=22) < 1.0x				6		0.073	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 07:50:00.021437	12.44	17.52	0.01	filter:pm_rvol_too_low: pm_rvol=0.07x (today 28,871 / baseline 407,977 n=22) < 1.0x				6		0.071	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 07:55:00.019078	12.39	17.52	0.02	filter:pm_rvol_too_low: pm_rvol=0.07x (today 29,817 / baseline 436,631 n=22) < 1.0x				6		0.068	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 08:00:00.019872	10.73	17.52	0.02	filter:pm_rvol_too_low: pm_rvol=0.07x (today 30,185 / baseline 455,989 n=22) < 1.0x				6		0.066	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 08:05:00.022559	10.73	17.52	0.02	filter:pm_rvol_too_low: pm_rvol=0.06x (today 30,185 / baseline 473,595 n=22) < 1.0x				6		0.064	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 08:10:00.026839	10.73	17.52	0.02	filter:pm_rvol_too_low: pm_rvol=0.06x (today 30,185 / baseline 484,810 n=22) < 1.0x				6		0.062	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 08:15:00.026837	12.41	17.52	0.02	filter:pm_rvol_too_low: pm_rvol=0.06x (today 31,508 / baseline 494,262 n=22) < 1.0x				6		0.064	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 08:20:00.020714	12.41	17.52	0.02	filter:pm_rvol_too_low: pm_rvol=0.06x (today 31,508 / baseline 503,648 n=22) < 1.0x				6		0.063	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 08:25:00.023546	12.41	17.52	0.02	filter:pm_rvol_too_low: pm_rvol=0.06x (today 31,508 / baseline 512,530 n=22) < 1.0x				6		0.061	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 08:30:00.03687	11.47	17.52	0.02	filter:pm_rvol_too_low: pm_rvol=0.06x (today 33,082 / baseline 518,899 n=22) < 1.0x				8		0.064	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 08:35:00.021407	10.73	17.52	0.02	filter:pm_rvol_too_low: pm_rvol=0.07x (today 34,324 / baseline 527,728 n=22) < 1.0x				7		0.065	1948875.2979549998	polygon_20d		polygon_delayed
2026-07-27	SDOT	2026-07-27 09:55:00.056168	11.22	17.52	0.03	filter:session_rvol_too_low: session_rvol=0.08x (today 63,126 / baseline 771,689 n=22) < 1.0x				17	0.5	0.082	1948875.2979549998	polygon_20d	25	polygon_delayed
2026-07-28	AWI	2026-07-28 09:55:00.058906	10.14	165.22	0.25	score 30 < 50 (catalyst=routine)	30		routine	7	3.9	9.243	518598.081685	polygon_20d	25	polygon_delayed
2026-07-28	CORZ	2026-07-28 07:35:00.025344	11.28	20.74	0.02		72	MODERATE	game_changer	4		12.654	11533860.009666499	polygon_20d		polygon_delayed
2026-07-28	KNSA	2026-07-28 08:30:00.023008	10.18	63.535	0.01	score 20 < 50 (catalyst=routine)	20		routine	4		9.327	729331.1812975	polygon_20d		polygon_delayed
2026-07-28	KNSA	2026-07-28 08:35:00.025854	10.18	63.535	0.01	score 20 < 50 (catalyst=routine)	20		routine	4		9.327	729331.1812975	polygon_20d		polygon_delayed
2026-07-28	KNSA	2026-07-28 08:40:00.022198	10.51	63.535	0.01	score 20 < 50 (catalyst=routine)	20		routine	5		10.298	729331.1812975	polygon_20d		polygon_delayed
2026-07-28	KNSA	2026-07-28 08:45:00.021896	10.18	63.535	0.01	score 20 < 50 (catalyst=routine)	20		routine	5		11.251	729331.1812975	polygon_20d		polygon_delayed
2026-07-28	KNSA	2026-07-28 08:50:00.021713	10.18	63.535	0.01	score 20 < 50 (catalyst=routine)	20		routine	5		11.161	729331.1812975	polygon_20d		polygon_delayed
2026-07-28	KNSA	2026-07-28 08:55:00.033656	10.18	63.535	0.01	score 20 < 50 (catalyst=routine)	20		routine	5		11.161	729331.1812975	polygon_20d		polygon_delayed
2026-07-28	KNSA	2026-07-28 09:50:00.046552	16.85	63.535	0.17	score 35 < 50 (catalyst=routine)	35		routine	4	3.3	4.079	729331.1812975	polygon_20d	20	polygon_delayed
2026-07-28	KNSA	2026-07-28 09:55:00.058906	23.1	63.535	0.35	score 42 < 50 (catalyst=routine)	42		routine	3	5.5	7.73	729331.1812975	polygon_20d	25	polygon_delayed
2026-07-28	QMLS	2026-07-28 08:40:00.022198	26.12	6.47	0.93	quality filter: filter:adv_no_data				3			357363.581415	polygon_20d		polygon_delayed
2026-07-28	RGEN	2026-07-28 09:55:00.058906	12.64	131.06	0.08	filter:session_rvol_too_low: session_rvol=0.90x (today 101,150 / baseline 111,843 n=20) < 1.0x				6	1.2	0.904	1199416.1606925	polygon_20d	25	polygon_delayed
2026-07-29	AIAI	2026-07-29 09:50:00.04902	10.57	5.51	0.03	quality filter: filter:atr_too_high: 21.3% > 15.0%				18	0.6		183126.8339975	polygon_20d	20	polygon_delayed
2026-07-29	ALOY	2026-07-29 09:55:00.039657	11.6	7.33	0.19	EP cooldown — alerted within last 60 days				16	3	1.459	2559617.7306195004	polygon_20d	25	polygon_delayed
2026-07-29	ANIK	2026-07-29 07:55:00.131434	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				9			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:00:00.023426	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				10			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:05:00.023145	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				9			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:10:00.022429	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				9			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:15:00.020472	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				10			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:20:00.028043	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				9			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:25:00.023496	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				8			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:30:00.017926	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				10			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:35:00.021544	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				11			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:40:00.023216	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				10			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:45:00.021332	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				9			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:50:00.03193	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				10			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 08:55:00.022448	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				10			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 09:00:00.256921	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				11			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 09:00:00.259046	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				11			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 09:05:00.160476	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				11			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 09:10:00.04694	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				11			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 09:15:00.057498	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				11			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 09:20:00.044447	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				13			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 09:25:00.033579	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				14			59437.2527255	polygon_20d		polygon_delayed
2026-07-29	ANIK	2026-07-29 09:30:00.045246	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				13			59437.2527255	polygon_20d	1	polygon_delayed
2026-07-29	ANIK	2026-07-29 09:31:00.019691	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				13			59437.2527255	polygon_20d	1	polygon_delayed
2026-07-29	ANIK	2026-07-29 09:35:00.043678	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				13			59437.2527255	polygon_20d	5	polygon_delayed
2026-07-29	ANIK	2026-07-29 09:40:00.040159	10.56	15.15	0.01	quality filter: filter:adv_too_low: $858,542				14			59437.2527255	polygon_20d	10	polygon_delayed
2026-07-29	ANIK	2026-07-29 09:45:00.053966	14.19	15.15	0.03	quality filter: filter:adv_too_low: $858,542				9	0.8		59437.2527255	polygon_20d	15	polygon_delayed
2026-07-29	ANIK	2026-07-29 09:50:00.04902	11.49	15.15	0.22	quality filter: filter:adv_too_low: $858,542				14	4.3		59437.2527255	polygon_20d	20	polygon_delayed
2026-07-29	ANIK	2026-07-29 09:55:00.039657	12.77	15.15	0.25	quality filter: filter:adv_too_low: $858,542				11	3.9		59437.2527255	polygon_20d	25	polygon_delayed
2026-07-29	APUS	2026-07-29 07:20:00.0218	11.5	8	0.38	quality filter: filter:adv_too_low: $67,473				6			20461.017667	polygon_20d		polygon_delayed
2026-07-29	APUS	2026-07-29 07:55:00.131434	10.45	8	1.35	quality filter: filter:adv_too_low: $67,473				10			20461.017667	polygon_20d		polygon_delayed
2026-07-29	APUS	2026-07-29 08:00:00.023426	13.58	8	1.46	quality filter: filter:adv_too_low: $67,473				4			20461.017667	polygon_20d		polygon_delayed
2026-07-29	APUS	2026-07-29 08:05:00.023145	17	8	1.9	quality filter: filter:adv_too_low: $67,473				2			20461.017667	polygon_20d		polygon_delayed
2026-07-29	APUS	2026-07-29 08:10:00.022429	12.75	8	2.49	quality filter: filter:adv_too_low: $67,473				4			20461.017667	polygon_20d		polygon_delayed
2026-07-29	APUS	2026-07-29 08:15:00.020472	13.25	8	2.63	quality filter: filter:adv_too_low: $67,473				4			20461.017667	polygon_20d		polygon_delayed
2026-07-29	APUS	2026-07-29 08:25:00.023496	10.5	8	2.72	quality filter: filter:adv_too_low: $67,473				9			20461.017667	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 08:35:00.021544	17.77	46.7	0.01	score 18 < 50 (catalyst=routine)	18		routine	3		17.774	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 08:40:00.023216	16.94	46.7	0.03	score 18 < 50 (catalyst=routine)	18		routine	3		63.58	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 08:45:00.021332	16.7	46.7	0.07	score 18 < 50 (catalyst=routine)	18		routine	2		129.875	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 08:50:00.03193	16.6	46.7	0.09	score 18 < 50 (catalyst=routine)	18		routine	2		171.94	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 08:55:00.022448	16.49	46.7	0.1	score 18 < 50 (catalyst=routine)	18		routine	2		182.459	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 09:00:00.256921	16.49	46.7	0.11	score 18 < 50 (catalyst=routine)	18		routine	2		200.992	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 09:00:00.259046	16.49	46.7	0.11	score 18 < 50 (catalyst=routine)	18		routine	2		200.992	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 09:05:00.160476	16.49	46.7	0.14	score 18 < 50 (catalyst=routine)	18		routine	2		252.281	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 09:10:00.04694	16.57	46.7	0.16	score 18 < 50 (catalyst=routine)	18		routine	3		288.851	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 09:15:00.057498	16.49	46.7	0.18	score 18 < 50 (catalyst=routine)	18		routine	3		327.301	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 09:20:00.044447	16.27	46.7	0.2	score 18 < 50 (catalyst=routine)	18		routine	4		371.404	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 09:25:00.033579	16.4	46.7	0.25	score 18 < 50 (catalyst=routine)	18		routine	4		456.691	853521.529054	polygon_20d		polygon_delayed
2026-07-29	CBZ	2026-07-29 09:30:00.045246	16.38	46.7	0.29	score 10 < 50 (catalyst=routine)	10		routine	4		25.514	853521.529054	polygon_20d	1	polygon_delayed
2026-07-29	CBZ	2026-07-29 09:31:00.019691	16.32	46.7	0.29	score 10 < 50 (catalyst=routine)	10		routine	4		21.137	853521.529054	polygon_20d	1	polygon_delayed
2026-07-29	CBZ	2026-07-29 09:35:00.043678	16.4	46.7	1.17	score 10 < 50 (catalyst=routine)	10		routine	3		60.094	853521.529054	polygon_20d	5	polygon_delayed
2026-07-29	CBZ	2026-07-29 09:40:00.040159	16.49	46.7	1.34	score 10 < 50 (catalyst=routine)	10		routine	3		58.874	853521.529054	polygon_20d	10	polygon_delayed
2026-07-29	CBZ	2026-07-29 09:45:00.053966	16.55	46.7	1.4	score 25 < 50 (catalyst=routine)	25		routine	4	36.4	53.404	853521.529054	polygon_20d	15	polygon_delayed
2026-07-29	CBZ	2026-07-29 09:50:00.04902	16.42	46.7	2.54	score 25 < 50 (catalyst=routine)	25		routine	5	49.5	86.357	853521.529054	polygon_20d	20	polygon_delayed
2026-07-29	CBZ	2026-07-29 09:55:00.039657	16.49	46.7	3.44	score 25 < 50 (catalyst=routine)	25		routine	5	53.7	105.041	853521.529054	polygon_20d	25	polygon_delayed
2026-07-29	CLW	2026-07-29 09:50:00.04902	11.99	17.51	0.18	quality filter: filter:mcap_too_small: $316M < $500M				12	3.5		173722.79132199998	polygon_20d	20	polygon_delayed
2026-07-29	CLW	2026-07-29 09:55:00.039657	14.82	17.51	0.31	quality filter: filter:mcap_too_small: $316M < $500M				7	4.8		173722.79132199998	polygon_20d	25	polygon_delayed
2026-07-29	GRMN	2026-07-29 09:55:00.039657	12.5	253.65	0.16	score 22 < 50 (catalyst=routine)	22		routine	12	2.5	4.471	967559.9326925001	polygon_20d	25	polygon_delayed
2026-07-29	HURN	2026-07-29 09:50:00.04902	16.97	121.37	0.06	filter:session_rvol_too_low: session_rvol=0.78x (today 18,516 / baseline 23,742 n=20) < 1.0x				4	1.2	0.78	304510.48798750003	polygon_20d	20	polygon_delayed
2026-07-29	HURN	2026-07-29 09:55:00.039657	21.92	121.37	0.13	score 37 < 50 (catalyst=routine)	37		routine	4	2	1.43	304510.48798750003	polygon_20d	25	polygon_delayed
2026-07-29	INVX	2026-07-29 09:20:00.044447	30.09	25.62	0	pre-mkt volume 180 < 25,000 shares				2		0.136	355356.86578750005	polygon_20d		polygon_delayed
2026-07-29	INVX	2026-07-29 09:25:00.033579	30.09	25.62	0	pre-mkt volume 180 < 25,000 shares				2		0.136	355356.86578750005	polygon_20d		polygon_delayed
2026-07-29	INVX	2026-07-29 09:30:00.045246	30.09	25.62	0	filter:session_rvol_too_low: session_rvol=0.03x (today 180 / baseline 6,449 n=20) < 1.0x				2		0.028	355356.86578750005	polygon_20d	1	polygon_delayed
2026-07-29	INVX	2026-07-29 09:31:00.019691	30.09	25.62	0	filter:session_rvol_too_low: session_rvol=0.03x (today 180 / baseline 6,778 n=20) < 1.0x				2		0.027	355356.86578750005	polygon_20d	1	polygon_delayed
2026-07-29	INVX	2026-07-29 09:35:00.043678	30.09	25.62	0	filter:session_rvol_too_low: session_rvol=0.02x (today 180 / baseline 8,124 n=20) < 1.0x				2		0.022	355356.86578750005	polygon_20d	5	polygon_delayed
2026-07-29	INVX	2026-07-29 09:40:00.040159	30.09	25.62	0	filter:session_rvol_too_low: session_rvol=0.02x (today 180 / baseline 9,588 n=20) < 1.0x				2		0.019	355356.86578750005	polygon_20d	10	polygon_delayed
2026-07-29	INVX	2026-07-29 09:45:00.053966	30.09	25.62	0	filter:session_rvol_too_low: session_rvol=0.02x (today 180 / baseline 11,301 n=20) < 1.0x				2	0	0.016	355356.86578750005	polygon_20d	15	polygon_delayed
2026-07-29	IPCX	2026-07-29 09:45:00.053966	11.98	8.93	0	quality filter: filter:adv_too_low: $522,205				11	0		59734.501399999994	polygon_20d	15	polygon_delayed
2026-07-29	IPCX	2026-07-29 09:50:00.04902	10.35	8.93	0.01	quality filter: filter:adv_too_low: $522,205				19	0.2		59734.501399999994	polygon_20d	20	polygon_delayed
2026-07-29	IPCX	2026-07-29 09:55:00.039657	10.35	8.93	0.01	quality filter: filter:adv_too_low: $522,205				20	0.2		59734.501399999994	polygon_20d	25	polygon_delayed
2026-07-29	MBIN	2026-07-29 09:55:00.039657	12.77	48.77	0.17	score 27 < 50 (catalyst=routine)	27		routine	10	2.7	3.289	170891.024327	polygon_20d	25	polygon_delayed
2026-07-29	MPLT	2026-07-29 09:50:00.04902	13.73	12.31	0.35	quality filter: filter:atr_too_high: 35.4% > 15.0%				9	6.8	8.323	593840.8848555	polygon_20d	20	polygon_delayed
2026-07-29	QUAD	2026-07-29 09:50:00.04902	12.25	8.41	0.27	quality filter: filter:mcap_too_small: $487M < $500M				11	5.3		161657.810392	polygon_20d	20	polygon_delayed
2026-07-29	QUAD	2026-07-29 09:55:00.039657	10.04	8.41	0.4	outside top-20 gap cap (gap 10.0%)				21	6.2		161657.810392	polygon_20d	25	polygon_delayed
2026-07-29	SILC	2026-07-29 08:30:00.017926	20.59	38.02	0	quality filter: filter:mcap_too_small: $219M < $500M				2		0.628	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 08:35:00.021544	17.86	38.02	0	quality filter: filter:mcap_too_small: $219M < $500M				2		0.883	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 08:40:00.023216	17.86	38.02	0	quality filter: filter:mcap_too_small: $219M < $500M				2		0.859	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 08:45:00.021332	13.07	38.02	0.01	quality filter: filter:mcap_too_small: $219M < $500M				5		2.746	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 08:50:00.03193	11.81	38.02	0.02	quality filter: filter:mcap_too_small: $219M < $500M				7		3.743	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 08:55:00.022448	13.1	38.02	0.02	quality filter: filter:mcap_too_small: $219M < $500M				6		4.249	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 09:00:00.256921	12.87	38.02	0.03	quality filter: filter:mcap_too_small: $219M < $500M				7		5.104	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 09:00:00.259046	12.87	38.02	0.03	quality filter: filter:mcap_too_small: $219M < $500M				7		5.104	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 09:05:00.160476	12.87	38.02	0.03	quality filter: filter:mcap_too_small: $219M < $500M				7		3.76	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 09:10:00.04694	12.87	38.02	0.03	quality filter: filter:mcap_too_small: $219M < $500M				9		3.76	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 09:15:00.057498	14.94	38.02	0.03	quality filter: filter:mcap_too_small: $219M < $500M				4		4.004	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 09:20:00.044447	14.68	38.02	0.03	quality filter: filter:mcap_too_small: $219M < $500M				5		4.354	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 09:25:00.033579	14.94	38.02	0.04	quality filter: filter:mcap_too_small: $219M < $500M				5		4.919	183662.660147	polygon_20d		polygon_delayed
2026-07-29	SILC	2026-07-29 09:30:00.045246	13.2	38.02	0.04	quality filter: filter:mcap_too_small: $219M < $500M				10		3.605	183662.660147	polygon_20d	1	polygon_delayed
2026-07-29	SILC	2026-07-29 09:31:00.019691	14.41	38.02	0.05	quality filter: filter:mcap_too_small: $219M < $500M				6		3.181	183662.660147	polygon_20d	1	polygon_delayed
2026-07-29	SILC	2026-07-29 09:35:00.043678	13.12	38.02	0.05	quality filter: filter:mcap_too_small: $219M < $500M				7		2.17	183662.660147	polygon_20d	5	polygon_delayed
2026-07-29	SILC	2026-07-29 09:40:00.040159	10.07	38.02	0.06	quality filter: filter:mcap_too_small: $219M < $500M				15		1.866	183662.660147	polygon_20d	10	polygon_delayed
2026-07-29	SILC	2026-07-29 09:45:00.053966	11.13	38.02	0.07	quality filter: filter:mcap_too_small: $219M < $500M				12	1.8	1.709	183662.660147	polygon_20d	15	polygon_delayed
2026-07-29	WATT	2026-07-29 08:05:00.023145	10.54	13.23	0	filter:pm_rvol_too_low: pm_rvol=0.44x (today 998 / baseline 2,253 n=16) < 1.0x				10		0.443	212283.40008450003	polygon_20d		polygon_delayed
2026-07-30	ASBP	2026-07-30 09:50:00.045916	11.41	5.61	0.05	outside top-20 gap cap (gap 11.4%)				46	1		68774.36826049999	polygon_20d	20	polygon_delayed
2026-07-30	AVY	2026-07-30 07:35:00.026114	11.88	167.14	0	score 15 < 50 (catalyst=routine)	15		routine	13		2.467	767129.204029	polygon_20d		polygon_delayed
2026-07-30	AVY	2026-07-30 07:40:00.022799	10.98	167.14	0	score 15 < 50 (catalyst=routine)	15		routine	14		2.867	767129.204029	polygon_20d		polygon_delayed
2026-07-30	AVY	2026-07-30 07:45:00.019184	10.98	167.14	0	score 15 < 50 (catalyst=routine)	15		routine	14		2.867	767129.204029	polygon_20d		polygon_delayed
2026-07-30	AVY	2026-07-30 07:50:00.034204	10.1	167.14	0	score 15 < 50 (catalyst=routine)	15		routine	15		4.61	767129.204029	polygon_20d		polygon_delayed
2026-07-30	AVY	2026-07-30 07:55:00.027707	10.09	167.14	0	score 15 < 50 (catalyst=routine)	15		routine	17		5.796	767129.204029	polygon_20d		polygon_delayed
2026-07-30	AVY	2026-07-30 08:00:00.022924	10.09	167.14	0.01	score 15 < 50 (catalyst=routine)	15		routine	19		19.762	767129.204029	polygon_20d		polygon_delayed
2026-07-30	AVY	2026-07-30 09:15:00.042708	10.09	167.14	0.02	outside top-20 gap cap (gap 10.1%)				25			767129.204029	polygon_20d		polygon_delayed
2026-07-30	AVY	2026-07-30 09:45:00.055644	11.79	167.14	0.03	outside top-20 gap cap (gap 11.8%)				37	0.8		767129.204029	polygon_20d	15	polygon_delayed
2026-07-30	AVY	2026-07-30 09:50:00.045916	11.28	167.14	0.04	outside top-20 gap cap (gap 11.3%)				50	0.8		767129.204029	polygon_20d	20	polygon_delayed
